ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr10:71922445-71922480:71929829-71929925|-|71921687|71930168	ENSG00000079332.15_6	SAR1A	chr10	-	71922445	71922480	71929829	71929925	71921613	71921687	71930168	71930279	chr10:71922445-71922480:71929829-71929925|-|71921687|71930168	6,6,6	45,55,72	11,18,10	24,33,38	196	135	1.20170877427e-05	0.000484067545681	0.084,0.07,0.054	0.24,0.273,0.153	-0.153
chr10:71922445-71922515:71929829-71929925|-|71921687|71930168	ENSG00000079332.15_6	SAR1A	chr10	-	71922445	71922515	71929829	71929925	71921613	71921687	71930168	71930279	chr10:71922445-71922515:71929829-71929925|-|71921687|71930168	6,6,6	156,147,205	11,18,10	71,121,91	196	170	2.66998359999e-06	0.000136402257406	0.032,0.034,0.025	0.118,0.114,0.087	-0.076
chr10:71922445-71922573:71929829-71929925|-|71921687|71930168	ENSG00000079332.15_6	SAR1A	chr10	-	71922445	71922573	71929829	71929925	71921613	71921687	71930168	71930279	chr10:71922445-71922573:71929829-71929925|-|71921687|71930168	6,6,6	104,119,133	11,18,10	51,79,77	196	200	6.31160496201e-06	0.000282726521506	0.056,0.049,0.044	0.18,0.189,0.117	-0.112
chr10:71922445-71922632:71929829-71929925|-|71921687|71930168	ENSG00000079332.15_6	SAR1A	chr10	-	71922445	71922632	71929829	71929925	71921613	71921687	71930168	71930279	chr10:71922445-71922632:71929829-71929925|-|71921687|71930168	6,6,6	93,108,125	11,18,10	45,78,70	196	200	8.95932191258e-06	0.000379166043072	0.062,0.054,0.047	0.2,0.191,0.127	-0.118
chr2:36787878-36788008:36788480-36788913|-|36785656|36805739	ENSG00000171055.15_6	FEZ2	chr2	-	36787878	36788008	36788480	36788913	36785580	36785656	36805739	36806008	chr2:36787878-36788008:36788480-36788913|-|36785656|36805739	17,2,3	65,58,33	72,40,89	136,171,112	200	200	4.71316093344e-05	0.00148573050581	0.207,0.033,0.083	0.346,0.19,0.443	-0.219
chr2:36787927-36788008:36788480-36788913|-|36782891|36805739	ENSG00000171055.15_6	FEZ2	chr2	-	36787927	36788008	36788480	36788913	36782825	36782891	36805739	36806008	chr2:36787927-36788008:36788480-36788913|-|36782891|36805739	1,0,2	64,54,33	36,19,36	120,147,101	200	181	1.70501390784e-11	2.78204677434e-09	0.014,0.0,0.052	0.214,0.105,0.244	-0.166
chr2:36787927-36788008:36788480-36788913|-|36785656|36805739	ENSG00000171055.15_6	FEZ2	chr2	-	36787927	36788008	36788480	36788913	36785580	36785656	36805739	36806008	chr2:36787927-36788008:36788480-36788913|-|36785656|36805739	17,2,3	147,104,113	72,40,89	434,393,475	200	181	8.47517262537e-06	0.000361169719891	0.095,0.017,0.023	0.131,0.084,0.145	-0.075
chr2:36787941-36788008:36788480-36788913|-|36785656|36805739	ENSG00000171055.15_6	FEZ2	chr2	-	36787941	36788008	36788480	36788913	36785580	36785656	36805739	36806008	chr2:36787941-36788008:36788480-36788913|-|36785656|36805739	17,2,3	58,50,29	72,40,89	85,127,82	200	167	4.04633649542e-06	0.000194013169617	0.197,0.032,0.08	0.414,0.208,0.475	-0.263
chr7:110875401-110875524:111057314-111057398|-|110603621|111127293	ENSG00000184903.9_4	IMMP2L	chr7	-	110875401	110875524	111057314	111057398	110603555	110603621	111127293	111127397	chr7:110875401-110875524:111057314-111057398|-|110603621|111127293	90,70,81	26,26,32	180,94,150	38,12,17	184	200	5.78326133236e-05	0.00174938219908	0.79,0.745,0.733	0.837,0.895,0.906	-0.123
chr7:110969445-110969507:111057314-111057398|-|110603621|111127293	ENSG00000184903.9_4	IMMP2L	chr7	-	110969445	110969507	111057314	111057398	110603555	110603621	111127293	111127397	chr7:110969445-110969507:111057314-111057398|-|110603621|111127293	90,70,81	21,8,13	180,94,150	6,6,13	184	162	7.93330466995e-05	0.00226610526561	0.791,0.885,0.846	0.964,0.932,0.91	-0.095
chr17:65925074-65925502:65928026-65928135|+|65924717|65936554	ENSG00000171634.18_6	BPTF	chr17	+	65925074	65925502	65928026	65928135	65924470	65924717	65936554	65936772	chr17:65925074-65925502:65928026-65928135|+|65924717|65936554	51,39,48	474,389,549	86,143,60	512,608,356	200	200	5.05469048284e-07	3.22575691025e-05	0.097,0.091,0.08	0.144,0.19,0.144	-0.07
chr7:44113729-44113783:44113996-44114121|-|44113624|44118338	ENSG00000122678.17_4	POLM	chr7	-	44113729	44113783	44113996	44114121	44113381	44113624	44118338	44118410	chr7:44113729-44113783:44113996-44114121|-|44113624|44118338	6,6,3	89,80,109	13,21,14	91,106,83	200	154	4.02160057003e-05	0.00130558892772	0.049,0.055,0.021	0.099,0.132,0.115	-0.074
chr7:44113729-44113996:44113996-44114121|-|44113624|44118338	ENSG00000122678.17_4	POLM	chr7	-	44113729	44113996	44113996	44114121	44113381	44113624	44118338	44118410	chr7:44113729-44113996:44113996-44114121|-|44113624|44118338	6,6,3	128,129,155	13,21,14	126,136,116	200	200	7.72066096222e-06	0.000334778884605	0.045,0.044,0.019	0.094,0.134,0.108	-0.076
chr7:44113729-44113996:44113996-44114129|-|44113624|44118354	ENSG00000122678.17_4	POLM	chr7	-	44113729	44113996	44113996	44114129	44113381	44113624	44118354	44118410	chr7:44113729-44113996:44113996-44114129|-|44113624|44118354	18,25,18	129,131,153	33,43,41	123,136,116	200	200	5.54838450187e-05	0.00169265170799	0.122,0.16,0.105	0.212,0.24,0.261	-0.109
chr7:44113996-44114129:44116107-44116354|-|44113624|44118354	ENSG00000122678.17_4	POLM	chr7	-	44113996	44114129	44116107	44116354	44113381	44113624	44118354	44118410	chr7:44113996-44114129:44116107-44116354|-|44113624|44118354	0,0,0	18,25,18	6,3,2	33,43,41	200	200	0.000275299866836	0.00613716101411	0.0,0.0,0.0	0.154,0.065,0.047	-0.089
chr2:27459595-27459698:27459910-27460034|+|27459391|27460246	ENSG00000084774.14_5	CAD	chr2	+	27459595	27459698	27459910	27460034	27459151	27459391	27460246	27460413	chr2:27459595-27459698:27459910-27460034|+|27459391|27460246	618,513,797	79,64,75	584,401,440	25,20,25	200	200	6.91103018147e-08	5.62405831582e-06	0.887,0.889,0.914	0.959,0.952,0.946	-0.056
chr2:239342173-239342336:239344351-239344654|+|239335760|239352982	ENSG00000065802.12_3	ASB1	chr2	+	239342173	239342336	239344351	239344654	239335669	239335760	239352982	239353368	chr2:239342173-239342336:239344351-239344654|+|239335760|239352982	32,4,39	202,181,239	50,68,110	312,323,340	200	200	0.000215649391349	0.00505787987653	0.137,0.022,0.14	0.138,0.174,0.244	-0.086
chr4:174218971-174219128:174219265-174219448|+|174216994|174223197	ENSG00000109586.12_4	GALNT7	chr4	+	174218971	174219128	174219265	174219448	174216914	174216994	174223197	174223315	chr4:174218971-174219128:174219265-174219448|+|174216994|174223197	3,0,2	314,296,399	16,24,12	239,385,213	200	200	5.00788299718e-12	8.95437301468e-10	0.009,0.0,0.005	0.063,0.059,0.053	-0.054
chr12:6440008-6440092:6441041-6441159|-|6439877|6442234	ENSG00000067182.7_2	TNFRSF1A	chr12	-	6440008	6440092	6441041	6441159	6439763	6439877	6442234	6442313	chr12:6440008-6440092:6441041-6441159|-|6439877|6442234	31,53,30	335,750,530	54,91,76	393,502,429	200	184	3.36278438429e-09	3.70972460697e-07	0.078,0.061,0.049	0.112,0.143,0.14	-0.069
chr12:6440018-6440126:6441041-6441159|-|6439877|6442234	ENSG00000067182.7_2	TNFRSF1A	chr12	-	6440018	6440126	6441041	6441159	6439763	6439877	6442234	6442313	chr12:6440018-6440126:6441041-6441159|-|6439877|6442234	31,53,30	378,1069,540	54,91,76	468,729,568	200	200	1.13731227547e-07	8.86304977869e-06	0.076,0.047,0.053	0.103,0.111,0.118	-0.052
chr2:74699489-74699597:74699695-74699923|-|74699379|74702042	ENSG00000135637.13_5	CCDC142	chr2	-	74699489	74699597	74699695	74699923	74699112	74699379	74702042	74702242	chr2:74699489-74699597:74699695-74699923|-|74699379|74702042	36,15,21	1,4,10	16,27,9	1,0,0	200	200	1.96608168035e-05	0.000725461036194	0.973,0.789,0.677	0.941,1.0,1.0	-0.167
chr1:53736574-53737018:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736574	53737018	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736574-53737018:53738275-53738314|-|53732319|53741302	48,66,50	138,178,159	52,71,48	29,18,9	139	200	0	0.0	0.334,0.348,0.312	0.721,0.85,0.885	-0.487
chr1:53736594-53737018:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736594	53737018	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736594-53737018:53738275-53738314|-|53732319|53741302	48,66,50	136,178,160	52,71,48	29,18,9	139	200	0	0.0	0.337,0.348,0.31	0.721,0.85,0.885	-0.487
chr1:53736756-53736825:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736756	53736825	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736756-53736825:53738275-53738314|-|53732319|53741302	48,66,50	3,3,9	52,71,48	2,0,0	139	169	0.000163108560353	0.00403819154997	0.951,0.964,0.871	0.969,1.0,1.0	-0.061
chr1:53736756-53737018:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736756	53737018	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736756-53737018:53738275-53738314|-|53732319|53741302	48,66,50	139,181,168	52,71,48	32,18,9	139	200	0	0.0	0.332,0.344,0.3	0.7,0.85,0.885	-0.486
chr1:53736756-53737087:53738275-53738314|-|53732319|53741302	ENSG00000157193.17_6	LRP8	chr1	-	53736756	53737087	53738275	53738314	53732144	53732319	53741302	53741425	chr1:53736756-53737087:53738275-53738314|-|53732319|53741302	48,66,50	7,3,11	52,71,48	3,0,0	139	200	1.0627020986e-05	0.000436263610248	0.908,0.969,0.867	0.961,1.0,1.0	-0.072
chr5:5449733-5449804:5453228-5453325|+|5448010|5454664	ENSG00000164151.12_7	ICE1	chr5	+	5449733	5449804	5453228	5453325	5447953	5448010	5454664	5454751	chr5:5449733-5449804:5453228-5453325|+|5448010|5454664	0,1,0	14,14,14	2,5,5	7,23,9	171	197	4.55343655037e-06	0.000215201696584	0.0,0.076,0.0	0.248,0.2,0.39	-0.254
chr1:43831938-43832130:43832793-43833289|-|43831294|43833585	ENSG00000066322.15_4	ELOVL1	chr1	-	43831938	43832130	43832793	43833289	43831234	43831294	43833585	43833745	chr1:43831938-43832130:43832793-43833289|-|43831294|43833585	37,18,23	189,185,214	18,22,12	56,52,52	200	200	0.000133013392711	0.00344619524605	0.164,0.089,0.097	0.243,0.297,0.188	-0.126
chr1:43831938-43832130:43833156-43833289|-|43831294|43833585	ENSG00000066322.15_4	ELOVL1	chr1	-	43831938	43832130	43833156	43833289	43831234	43831294	43833585	43833745	chr1:43831938-43832130:43833156-43833289|-|43831294|43833585	838,1023,1005	189,185,214	412,550,576	56,52,52	200	200	2.73717326582e-08	2.47808499467e-06	0.816,0.847,0.824	0.88,0.914,0.917	-0.075
chr7:1049867-1049936:1060996-1061227|-|1049779|1067893	ENSG00000146540.15_5	C7orf50	chr7	-	1049867	1049936	1060996	1061227	1049585	1049779	1067893	1067988	chr7:1049867-1049936:1060996-1061227|-|1049779|1067893	9,11,8	57,19,43	13,12,21	14,15,20	200	169	6.66999361925e-05	0.00196624384258	0.118,0.329,0.136	0.44,0.403,0.47	-0.243
chr7:1049867-1049936:1060996-1061227|-|1049779|1166892	ENSG00000146540.15_5	C7orf50	chr7	-	1049867	1049936	1060996	1061227	1049585	1049779	1166892	1167024	chr7:1049867-1049936:1060996-1061227|-|1049779|1166892	14,3,6	43,8,22	12,15,17	12,8,12	200	169	1.21548395136e-05	0.000488393894813	0.216,0.241,0.187	0.458,0.613,0.545	-0.324
chr12:52628938-52629062:52631033-52631173|+|52626575|52631292	ENSG00000135480.16_4	KRT7	chr12	+	52628938	52629062	52631033	52631173	52626448	52626575	52631292	52631501	chr12:52628938-52629062:52631033-52631173|+|52626575|52631292	6,0,0	132,67,89	17,12,17	58,12,80	200	200	2.03279615363e-11	3.25500219923e-09	0.043,0.0,0.0	0.227,0.5,0.175	-0.286
chr12:52639059-52639416:52641822-52641995|+|52636921|52645560	ENSG00000135480.16_4	KRT7	chr12	+	52639059	52639416	52641822	52641995	52636868	52636921	52645560	52645970	chr12:52639059-52639416:52641822-52641995|+|52636921|52645560	205,69,149	22,13,23	28,6,16	0,0,0	200	200	1.03817066743e-06	6.06691292442e-05	0.903,0.841,0.866	1.0,1.0,1.0	-0.13
chr12:52639170-52639416:52641822-52641995|+|52636921|52645560	ENSG00000135480.16_4	KRT7	chr12	+	52639170	52639416	52641822	52641995	52636868	52636921	52645560	52645970	chr12:52639170-52639416:52641822-52641995|+|52636921|52645560	203,69,149	22,13,23	28,6,17	0,0,0	200	200	9.12406799447e-07	5.41055971261e-05	0.902,0.841,0.866	1.0,1.0,1.0	-0.13
chr12:52639177-52639416:52641822-52641995|+|52636921|52645560	ENSG00000135480.16_4	KRT7	chr12	+	52639177	52639416	52641822	52641995	52636868	52636921	52645560	52645970	chr12:52639177-52639416:52641822-52641995|+|52636921|52645560	220,83,174	22,13,23	28,6,16	0,0,0	200	200	2.55021406204e-06	0.000131325823339	0.909,0.865,0.883	1.0,1.0,1.0	-0.114
chr12:52639204-52639416:52641822-52641995|+|52636921|52645560	ENSG00000135480.16_4	KRT7	chr12	+	52639204	52639416	52641822	52641995	52636868	52636921	52645560	52645970	chr12:52639204-52639416:52641822-52641995|+|52636921|52645560	749,69,149	22,13,23	28,6,16	0,0,0	200	200	6.84858509383e-05	0.00200656997037	0.971,0.841,0.866	1.0,1.0,1.0	-0.107
chr12:52639255-52639416:52641822-52641995|+|52636921|52645560	ENSG00000135480.16_4	KRT7	chr12	+	52639255	52639416	52641822	52641995	52636868	52636921	52645560	52645970	chr12:52639255-52639416:52641822-52641995|+|52636921|52645560	203,69,444	22,13,23	28,6,16	0,0,0	200	200	2.75359268265e-05	0.000962286900616	0.902,0.841,0.951	1.0,1.0,1.0	-0.102
chr16:89975320-89975491:89976461-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975320	89975491	89976461	89976764	89973650	89973730	89976998	89977071	chr16:89975320-89975491:89976461-89976764|+|89973730|89976998	16,22,10	0,12,0	11,15,15	0,0,0	200	200	0.000144468638468	0.00367712386642	1.0,0.647,1.0	1.0,1.0,1.0	-0.118
chr16:89975320-89975491:89976619-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975320	89975491	89976619	89976764	89973650	89973730	89976998	89977071	chr16:89975320-89975491:89976619-89976764|+|89973730|89976998	16,22,10	2,11,0	11,15,15	0,1,0	200	200	6.94790551972e-05	0.00203012563915	0.889,0.667,1.0	1.0,0.938,1.0	-0.127
chr16:89975320-89975515:89976461-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975320	89975515	89976461	89976764	89973650	89973730	89976998	89977071	chr16:89975320-89975515:89976461-89976764|+|89973730|89976998	69,43,40	0,12,0	51,37,60	0,0,0	200	200	0.000409027950475	0.00836376403179	1.0,0.782,1.0	1.0,1.0,1.0	-0.073
chr16:89975320-89975515:89976619-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975320	89975515	89976619	89976764	89973650	89973730	89976998	89977071	chr16:89975320-89975515:89976619-89976764|+|89973730|89976998	69,43,40	2,11,0	51,37,60	0,1,0	200	200	0.000220454042409	0.00514992803842	0.972,0.796,1.0	1.0,0.974,1.0	-0.069
chr16:89975377-89975491:89976461-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975377	89975491	89976461	89976764	89973650	89973730	89976998	89977071	chr16:89975377-89975491:89976461-89976764|+|89973730|89976998	16,22,10	0,12,0	11,18,15	0,0,0	200	200	0.000136926615127	0.00352558648629	1.0,0.647,1.0	1.0,1.0,1.0	-0.118
chr16:89975377-89975491:89976619-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975377	89975491	89976619	89976764	89973650	89973730	89976998	89977071	chr16:89975377-89975491:89976619-89976764|+|89973730|89976998	16,22,10	2,11,0	11,18,15	0,1,0	200	200	5.98456926378e-05	0.00179718555404	0.889,0.667,1.0	1.0,0.947,1.0	-0.13
chr16:89975377-89975515:89976461-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975377	89975515	89976461	89976764	89973650	89973730	89976998	89977071	chr16:89975377-89975515:89976461-89976764|+|89973730|89976998	69,43,40	0,12,0	51,40,60	0,0,0	200	200	0.000406393018348	0.00832707897217	1.0,0.782,1.0	1.0,1.0,1.0	-0.073
chr16:89975377-89975515:89976619-89976764|+|89973730|89976998	ENSG00000141002.20_5	TCF25	chr16	+	89975377	89975515	89976619	89976764	89973650	89973730	89976998	89977071	chr16:89975377-89975515:89976619-89976764|+|89973730|89976998	69,43,40	2,11,0	51,40,60	0,1,0	200	200	0.000211747838263	0.00498909529612	0.972,0.796,1.0	1.0,0.976,1.0	-0.069
chr6:31502262-31502282:31502333-31502530|-|31500688|31503143	ENSG00000198563.14_7	DDX39B	chr6	-	31502262	31502282	31502333	31502530	31500556	31500688	31503143	31503262	chr6:31502262-31502282:31502333-31502530|-|31500688|31503143	0,4,3	14,16,20	6,5,8	7,6,9	200	120	6.83770641049e-05	0.00200410329952	0.0,0.13,0.083	0.34,0.333,0.348	-0.269
chr6:31502262-31502282:31502334-31502530|-|31500688|31503143	ENSG00000198563.14_7	DDX39B	chr6	-	31502262	31502282	31502334	31502530	31500556	31500688	31503143	31503262	chr6:31502262-31502282:31502334-31502530|-|31500688|31503143	0,4,3	14,16,20	5,6,8	7,6,9	200	120	6.8329529615e-05	0.0020038499585	0.0,0.13,0.083	0.3,0.375,0.348	-0.27
chr6:31502262-31502282:31502334-31502631|-|31500688|31503143	ENSG00000198563.14_7	DDX39B	chr6	-	31502262	31502282	31502334	31502631	31500556	31500688	31503143	31503262	chr6:31502262-31502282:31502334-31502631|-|31500688|31503143	3,3,1	14,16,20	12,5,3	7,6,9	200	120	0.000321867793317	0.00695489421142	0.114,0.101,0.029	0.507,0.333,0.167	-0.254
chr1:1229781-1230008:1230097-1230221|-|1229579|1230826	ENSG00000131584.19_3	ACAP3	chr1	-	1229781	1230008	1230097	1230221	1229469	1229579	1230826	1230934	chr1:1229781-1230008:1230097-1230221|-|1229579|1230826	12,9,31	484,424,492	32,29,32	292,299,387	200	200	6.42091376402e-07	3.98375150834e-05	0.024,0.021,0.059	0.099,0.088,0.076	-0.053
chr3:195608910-195609192:195609315-195609398|-|195606046|195610027	ENSG00000061938.18_6	TNK2	chr3	-	195608910	195609192	195609315	195609398	195605919	195606046	195610027	195610180	chr3:195608910-195609192:195609315-195609398|-|195606046|195610027	16,19,29	4,1,4	11,5,17	0,0,0	183	200	0.000335248099855	0.0071744372664	0.814,0.954,0.888	1.0,1.0,1.0	-0.115
chr1:235280896-235281019:235282653-235282721|-|235277225|235283132	ENSG00000173726.11_3	TOMM20	chr1	-	235280896	235281019	235282653	235282721	235277082	235277225	235283132	235283214	chr1:235280896-235281019:235282653-235282721|-|235277225|235283132	71,67,78	4,7,6	87,51,44	0,1,0	168	200	6.66013216191e-05	0.00196521983618	0.955,0.919,0.939	1.0,0.984,1.0	-0.057
chr1:235280896-235281019:235282653-235282732|-|235277225|235283132	ENSG00000173726.11_3	TOMM20	chr1	-	235280896	235281019	235282653	235282732	235277082	235277225	235283132	235283214	chr1:235280896-235281019:235282653-235282732|-|235277225|235283132	32,26,24	4,7,6	28,17,21	0,1,0	179	200	2.60496053395e-06	0.000133770490283	0.899,0.806,0.817	1.0,0.95,1.0	-0.143
chr1:29395244-29395280:29422666-29423077|+|29391670|29424318	ENSG00000159023.21_6	EPB41	chr1	+	29395244	29395280	29422666	29423077	29391493	29391670	29424318	29424447	chr1:29395244-29395280:29422666-29423077|+|29391670|29424318	2,5,3	130,148,159	17,22,17	15,17,18	136	200	0	0.0	0.022,0.047,0.027	0.625,0.656,0.581	-0.589
chr14:35515933-35516290:35519234-35519519|+|35515834|35522483	ENSG00000151327.12_5	FAM177A1	chr14	+	35515933	35516290	35519234	35519519	35515809	35515834	35522483	35522657	chr14:35515933-35516290:35519234-35519519|+|35515834|35522483	16,9,6	10,15,9	11,24,11	4,4,3	200	200	0.000247546568226	0.00564455281499	0.615,0.375,0.4	0.733,0.857,0.786	-0.329
chr14:35515987-35516290:35519234-35519519|+|35515834|35522483	ENSG00000151327.12_5	FAM177A1	chr14	+	35515987	35516290	35519234	35519519	35515809	35515834	35522483	35522657	chr14:35515987-35516290:35519234-35519519|+|35515834|35522483	17,9,6	10,15,9	11,24,11	4,4,3	200	200	0.000352338211855	0.00745562481825	0.63,0.375,0.4	0.733,0.857,0.786	-0.324
chr3:186524078-186524185:186524213-186524445|-|186522513|186524536	ENSG00000163918.10_5	RFC4	chr3	-	186524078	186524185	186524213	186524445	186522371	186522513	186524536	186524847	chr3:186524078-186524185:186524213-186524445|-|186522513|186524536	208,160,200	703,859,843	216,145,205	536,447,525	200	200	1.81350364241e-05	0.00068047350313	0.228,0.157,0.192	0.287,0.245,0.281	-0.079
chr8:80992549-80992627:81022062-81022170|-|80976828|81083255	ENSG00000076554.15_5	TPD52	chr8	-	80992549	80992627	81022062	81022170	80976712	80976828	81083255	81083435	chr8:80992549-80992627:81022062-81022170|-|80976828|81083255	82,29,68	21,7,37	56,28,44	5,3,1	200	178	1.6362680022e-06	8.98265345382e-05	0.777,0.787,0.621	0.909,0.893,0.975	-0.197
chr8:80992549-80992627:81039708-81039864|-|80976828|81083255	ENSG00000076554.15_5	TPD52	chr8	-	80992549	80992627	81039708	81039864	80976712	80976828	81083255	81083435	chr8:80992549-80992627:81039708-81039864|-|80976828|81083255	51,5,54	21,7,37	28,16,17	5,3,1	200	178	0.00021900641392	0.00512541096674	0.684,0.389,0.565	0.833,0.826,0.938	-0.32
