ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
chr6:33261389-33261712|-|33261301|33261810	ENSG00000237441.10_3	RGL2	chr6	-	33261389	33261712	33261189	33261301	33261810	33261843	chr6:33261389-33261712|-|33261301|33261810	13,24,13	4,3,2	16,19,16	0,0,0	200	100	1.64769560151e-06	0.000120343778411	0.619,0.8,0.765	1.0,1.0,1.0	-0.272
chr6:33261571-33261683|-|33261301|33261810	ENSG00000237441.10_3	RGL2	chr6	-	33261571	33261683	33261189	33261301	33261810	33261843	chr6:33261571-33261683|-|33261301|33261810	4,22,3	4,3,2	14,35,16	0,0,0	200	100	7.31267798537e-08	7.89957255352e-06	0.333,0.786,0.429	1.0,1.0,1.0	-0.484
chr6:33261571-33261690|-|33261301|33261810	ENSG00000237441.10_3	RGL2	chr6	-	33261571	33261690	33261189	33261301	33261810	33261843	chr6:33261571-33261690|-|33261301|33261810	18,28,19	4,3,2	23,15,39	0,0,0	200	100	4.03660289383e-06	0.000258663927809	0.692,0.824,0.826	1.0,1.0,1.0	-0.219
chr6:33261571-33261712|-|33261301|33261810	ENSG00000237441.10_3	RGL2	chr6	-	33261571	33261712	33261189	33261301	33261810	33261843	chr6:33261571-33261712|-|33261301|33261810	17,31,16	4,3,2	30,34,32	0,0,0	200	100	3.03391444212e-06	0.000202361037556	0.68,0.838,0.8	1.0,1.0,1.0	-0.227
chr6:90372510-90372683|-|90371958|90374205	ENSG00000112159.12_3	MDN1	chr6	-	90372510	90372683	90371805	90371958	90374205	90374347	chr6:90372510-90372683|-|90371958|90374205	309,248,321	10,20,30	245,192,148	6,3,0	200	100	4.72809900232e-07	4.11008232009e-05	0.939,0.861,0.843	0.953,0.97,1.0	-0.093
chr17:17161442-17161603|-|17158259|17164913	ENSG00000141030.13_4	COPS3	chr17	-	17161442	17161603	17158200	17158259	17164913	17165006	chr17:17161442-17161603|-|17158259|17164913	3,0,0	57,31,38	4,3,6	17,9,21	200	100	1.06846111961e-05	0.000591055192041	0.026,0.0,0.0	0.105,0.143,0.125	-0.116
chr17:17161442-17161603|-|17158259|17165279	ENSG00000141030.13_4	COPS3	chr17	-	17161442	17161603	17158200	17158259	17165279	17165420	chr17:17161442-17161603|-|17158259|17165279	3,0,0	132,70,160	6,3,5	36,35,34	200	100	3.97071826318e-05	0.00175419148739	0.011,0.0,0.0	0.077,0.041,0.068	-0.058
chr17:17164714-17164811|-|17163788|17164913	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17164811	17163711	17163788	17164913	17165006	chr17:17164714-17164811|-|17163788|17164913	34,18,37	726,315,581	59,60,61	330,218,258	197	100	0	0.0	0.023,0.028,0.031	0.083,0.123,0.107	-0.077
chr17:17164714-17164839|-|17158259|17164913	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17164839	17158200	17158259	17164913	17165006	chr17:17164714-17164839|-|17158259|17164913	5,1,4	57,31,38	22,10,17	17,9,21	200	100	3.56381590905e-14	1.04490332894e-11	0.042,0.016,0.05	0.393,0.357,0.288	-0.31
chr17:17164714-17164839|-|17158259|17165279	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17164839	17158200	17158259	17165279	17165420	chr17:17164714-17164839|-|17158259|17165279	1,0,2	132,70,160	3,14,1	36,35,34	200	100	4.30565340048e-07	3.79994046943e-05	0.004,0.0,0.006	0.04,0.167,0.014	-0.07
chr17:17164714-17164839|-|17163788|17164913	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17164839	17163711	17163788	17164913	17165006	chr17:17164714-17164839|-|17163788|17164913	38,19,39	726,315,581	83,65,78	330,218,258	200	100	0	0.0	0.026,0.029,0.032	0.112,0.13,0.131	-0.095
chr17:17164714-17165006|-|17158259|17165279	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17165006	17158200	17158259	17165279	17165420	chr17:17164714-17165006|-|17158259|17165279	347,132,335	132,70,160	167,135,144	36,35,34	200	100	1.36314631934e-05	0.00072730780958	0.568,0.485,0.511	0.699,0.659,0.679	-0.158
chr17:17164714-17165006|-|17163788|17168115	ENSG00000141030.13_4	COPS3	chr17	-	17164714	17165006	17163711	17163788	17168115	17168295	chr17:17164714-17165006|-|17163788|17168115	41,18,37	15,8,6	63,55,61	8,4,0	200	100	0.000127243860222	0.00450049397673	0.577,0.529,0.755	0.797,0.873,1.0	-0.27
chr17:17165297-17165442|-|17163788|17168115	ENSG00000141030.13_4	COPS3	chr17	-	17165297	17165442	17163711	17163788	17168115	17168295	chr17:17165297-17165442|-|17163788|17168115	12,18,15	15,8,6	125,99,85	8,4,0	200	100	1.67782454596e-11	3.57087870144e-09	0.286,0.529,0.556	0.887,0.925,1.0	-0.48
chr17:17174071-17174120|-|17171359|17174209	ENSG00000141030.13_4	COPS3	chr17	-	17174071	17174120	17171198	17171359	17174209	17174322	chr17:17174071-17174120|-|17171359|17174209	22,19,19	6,6,12	130,116,106	14,12,11	149	100	0.000223448148265	0.00707424335198	0.711,0.68,0.515	0.862,0.866,0.866	-0.229
chr17:17174071-17174128|-|17171359|17174209	ENSG00000141030.13_4	COPS3	chr17	-	17174071	17174128	17171198	17171359	17174209	17174322	chr17:17174071-17174128|-|17171359|17174209	23,19,21	6,6,12	130,116,110	14,12,11	157	100	0.000248253467259	0.00768038077336	0.709,0.669,0.527	0.855,0.86,0.864	-0.225
chr17:17174071-17174134|-|17171359|17174209	ENSG00000141030.13_4	COPS3	chr17	-	17174071	17174134	17171198	17171359	17174209	17174322	chr17:17174071-17174134|-|17171359|17174209	23,19,21	6,6,12	130,117,109	14,12,11	163	100	0.000247025409007	0.00764856007686	0.702,0.66,0.518	0.851,0.857,0.859	-0.229
chr3:3171602-3171710|+|3170872|3178943	ENSG00000072756.17_3	TRNT1	chr3	+	3171602	3171710	3170697	3170872	3178943	3179137	chr3:3171602-3171710|+|3170872|3178943	48,33,39	310,376,349	60,61,57	274,239,197	200	100	2.70016596304e-07	2.50711595027e-05	0.072,0.042,0.053	0.099,0.113,0.126	-0.057
chr11:3838534-3838765|+|3829881|3845112	ENSG00000148985.19_5	PGAP2	chr11	+	3838534	3838765	3829828	3829881	3845112	3845286	chr11:3838534-3838765|+|3829881|3845112	10,10,7	38,28,55	7,9,9	5,5,9	200	100	8.45060384314e-06	0.000483972631117	0.116,0.152,0.06	0.412,0.474,0.333	-0.297
chr11:3846214-3846358|+|3845606|3846557	ENSG00000148985.19_5	PGAP2	chr11	+	3846214	3846358	3845499	3845606	3846557	3846584	chr11:3846214-3846358|+|3845606|3846557	230,248,314	19,12,18	155,187,164	5,2,4	200	100	0.000242418564708	0.00753559066668	0.858,0.912,0.897	0.939,0.979,0.953	-0.068
chr3:127294027-127294100|-|127292631|127294782	ENSG00000163870.15_5	TPRA1	chr3	-	127294027	127294100	127290108	127292631	127294782	127294893	chr3:127294027-127294100|-|127292631|127294782	173,216,157	15,19,12	172,216,203	0,0,0	173	100	3.21964677141e-15	1.05832515551e-12	0.87,0.868,0.883	1.0,1.0,1.0	-0.126
chr3:127294782-127294893|-|127294108|127295027	ENSG00000163870.15_5	TPRA1	chr3	-	127294782	127294893	127294027	127294108	127295027	127295098	chr3:127294782-127294893|-|127294108|127295027	38,22,43	5,3,1	32,15,16	0,0,0	200	100	4.14410931888e-05	0.00181744053548	0.792,0.786,0.956	1.0,1.0,1.0	-0.155
chr3:130613583-130613619|+|130613181|130649259	ENSG00000017260.19_7	ATP2C1	chr3	+	130613583	130613619	130613025	130613181	130649259	130649370	chr3:130613583-130613619|+|130613181|130649259	143,121,121	150,83,135	102,119,98	58,23,41	136	100	6.90555554226e-05	0.00276587475706	0.412,0.517,0.397	0.564,0.792,0.637	-0.222
chr12:988738-989164|+|987527|989886	ENSG00000060237.17_6	WNK1	chr12	+	988738	989164	987377	987527	989886	990165	chr12:988738-989164|+|987527|989886	55,4,16	214,75,198	112,82,41	163,163,74	200	100	5.55111512313e-16	1.99817340556e-13	0.114,0.026,0.039	0.256,0.201,0.217	-0.165
chr12:988930-989197|+|987527|989886	ENSG00000060237.17_6	WNK1	chr12	+	988930	989197	987380	987527	989886	989980	chr12:988930-989197|+|987527|989886	44,5,14	214,75,198	86,46,41	163,163,74	200	100	1.63872249104e-11	3.49008060531e-09	0.093,0.032,0.034	0.209,0.124,0.217	-0.13
chr6:13794125-13794270|-|13792224|13799064	ENSG00000050393.11_4	MCUR1	chr6	-	13794125	13794270	13792109	13792224	13799064	13799136	chr6:13794125-13794270|-|13792224|13799064	297,335,327	17,15,21	226,195,255	4,4,6	200	100	0.000251751650352	0.00776432571281	0.897,0.918,0.886	0.966,0.961,0.955	-0.06
chr8:145203405-145203615|+|145202979|145215872	ENSG00000179832.17_2	MROH1	chr8	+	145203405	145203615	145202938	145202979	145215872	145215992	chr8:145203405-145203615|+|145202979|145215872	4,1,3	119,62,132	9,10,8	43,52,33	200	100	1.53935918457e-08	1.96871714562e-06	0.017,0.008,0.011	0.095,0.088,0.108	-0.085
chr1:1458123-1458413|+|1455997|1458890	ENSG00000197785.13_5	ATAD3A	chr1	+	1458123	1458413	1455927	1455997	1458890	1458947	chr1:1458123-1458413|+|1455997|1458890	1305,929,1109	81,113,122	974,866,794	44,43,35	200	100	1.64635934663e-07	1.61883204944e-05	0.89,0.804,0.82	0.917,0.91,0.919	-0.077
chr1:1458163-1458279|+|1455997|1458890	ENSG00000197785.13_5	ATAD3A	chr1	+	1458163	1458279	1455927	1455997	1458890	1458947	chr1:1458163-1458279|+|1455997|1458890	1198,889,1453	81,113,122	867,808,983	44,43,35	200	100	7.05507858356e-07	5.77445096183e-05	0.881,0.797,0.856	0.908,0.904,0.934	-0.071
chr1:33311302-33311421|+|33299662|33318679	ENSG00000116497.18_4	S100PBP	chr1	+	33311302	33311421	33299634	33299662	33318679	33318767	chr1:33311302-33311421|+|33299662|33318679	1,1,2	6,23,13	4,6,8	10,9,10	200	100	6.30112962079e-05	0.00256192753248	0.077,0.021,0.071	0.167,0.25,0.286	-0.178
chr7:196050-196302|+|195732|197129	ENSG00000177706.8	FAM20C	chr7	+	196050	196302	195624	195732	197129	197575	chr7:196050-196302|+|195732|197129	0,0,0	41,15,49	6,1,9	51,23,51	200	100	7.2478826265e-05	0.00287296999264	0.0,0.0,0.0	0.056,0.021,0.081	-0.053
chr9:134349840-134349883|+|134349111|134353130	ENSG00000130723.20_6	PRRC2B	chr9	+	134349840	134349883	134348894	134349111	134353130	134353336	chr9:134349840-134349883|+|134349111|134353130	96,75,116	65,79,200	157,149,75	57,55,36	143	100	1.53971380101e-06	0.000113511328621	0.508,0.399,0.289	0.658,0.655,0.593	-0.237
chr1:1811225-1811306|-|1770677|1822258	ENSG00000078369.18_3	GNB1	chr1	-	1811225	1811306	1770628	1770677	1822258	1822556	chr1:1811225-1811306|-|1770677|1822258	66,65,113	1394,1273,1900	188,154,155	1136,1104,957	181	100	0	0.0	0.025,0.027,0.032	0.084,0.072,0.082	-0.051
chr1:1811225-1811341|-|1770677|1822258	ENSG00000078369.18_3	GNB1	chr1	-	1811225	1811341	1770628	1770677	1822258	1822556	chr1:1811225-1811341|-|1770677|1822258	103,100,167	1394,1273,1900	238,218,202	1136,1104,957	200	100	0	0.0	0.036,0.038,0.042	0.095,0.09,0.095	-0.055
chr1:169763217-169763296|-|169763038|169763955	ENSG00000171806.12_4	METTL18	chr1	-	169763217	169763296	169762282	169763038	169763955	169764048	chr1:169763217-169763296|-|169763038|169763955	0,4,0	100,115,88	0,15,2	52,39,35	179	100	1.94174213862e-05	0.000973840045434	0.0,0.019,0.0	0.0,0.177,0.031	-0.063
chr1:1686812-1686910|-|1686137|1687696	ENSG00000008130.15_2	NADK	chr1	-	1686812	1686910	1685982	1686137	1687696	1687782	chr1:1686812-1686910|-|1686137|1687696	749,830,875	54,87,71	816,926,854	7,12,9	198	100	0	0.0	0.875,0.828,0.862	0.983,0.975,0.98	-0.124
chr1:155034067-155034451|+|155033965|155034720	ENSG00000143537.13_3	ADAM15	chr1	+	155034067	155034451	155033893	155033965	155034720	155034845	chr1:155034067-155034451|+|155033965|155034720	1184,1266,1086	163,267,149	155,139,214	5,5,3	200	100	7.77156117238e-16	2.75221851981e-13	0.784,0.703,0.785	0.939,0.933,0.973	-0.191
chr1:155034379-155034436|+|155033965|155034720	ENSG00000143537.13_3	ADAM15	chr1	+	155034379	155034436	155033890	155033965	155034720	155034845	chr1:155034379-155034436|+|155033965|155034720	190,219,201	163,267,149	39,25,32	5,5,3	157	100	2.12374562381e-12	5.01016097414e-10	0.426,0.343,0.462	0.832,0.761,0.872	-0.411
chr1:2324511-2324794|+|2323397|2327222	ENSG00000157916.20_5	RER1	chr1	+	2324511	2324794	2323328	2323397	2327222	2327806	chr1:2324511-2324794|+|2323397|2327222	501,391,516	2446,1990,2528	566,535,532	846,913,1184	200	100	0	0.0	0.093,0.089,0.093	0.251,0.227,0.183	-0.129
chr1:2324646-2324794|+|2323397|2327222	ENSG00000157916.20_5	RER1	chr1	+	2324646	2324794	2323328	2323397	2327222	2327806	chr1:2324646-2324794|+|2323397|2327222	637,459,619	2446,1990,2528	634,591,587	846,913,1184	200	100	0	0.0	0.115,0.103,0.109	0.273,0.245,0.199	-0.13
chr1:2324670-2324794|+|2323397|2327222	ENSG00000157916.20_5	RER1	chr1	+	2324670	2324794	2323328	2323397	2327222	2327806	chr1:2324670-2324794|+|2323397|2327222	519,396,515	2446,1990,2528	566,542,534	846,913,1184	200	100	0	0.0	0.096,0.09,0.092	0.251,0.229,0.184	-0.129
chr1:2324708-2324794|+|2323397|2327222	ENSG00000157916.20_5	RER1	chr1	+	2324708	2324794	2323328	2323397	2327222	2327806	chr1:2324708-2324794|+|2323397|2327222	698,558,781	2446,1990,2528	650,625,684	846,913,1184	186	100	0	0.0	0.133,0.131,0.142	0.292,0.269,0.237	-0.131
chr1:222836229-222836373|+|222835871|222837339	ENSG00000154305.18_7	MIA3	chr1	+	222836229	222836373	222835397	222835871	222837339	222837392	chr1:222836229-222836373|+|222835871|222837339	36,15,24	27,75,45	26,27,29	11,17,12	200	100	6.02714547973e-05	0.00247185153081	0.4,0.091,0.211	0.542,0.443,0.547	-0.277
chr5:40832543-40832674|-|40828053|40834282	ENSG00000145592.14_4	RPL37	chr5	-	40832543	40832674	40827804	40828053	40834282	40834367	chr5:40832543-40832674|-|40828053|40834282	82,130,91	0,0,36	68,122,92	0,0,0	200	100	0.000232533465435	0.00729261947509	1.0,1.0,0.558	1.0,1.0,1.0	-0.147
chr5:40832543-40832686|-|40828053|40834282	ENSG00000145592.14_4	RPL37	chr5	-	40832543	40832686	40827804	40828053	40834282	40834367	chr5:40832543-40832686|-|40828053|40834282	82,129,91	0,0,36	69,122,92	0,0,0	200	100	0.000229881729398	0.0072316613837	1.0,1.0,0.558	1.0,1.0,1.0	-0.147
chr5:40832543-40832705|-|40828053|40834282	ENSG00000145592.14_4	RPL37	chr5	-	40832543	40832705	40827804	40828053	40834282	40834367	chr5:40832543-40832705|-|40828053|40834282	82,129,91	0,0,36	68,126,96	0,0,0	200	100	0.000224995898352	0.00711369763774	1.0,1.0,0.558	1.0,1.0,1.0	-0.147
chr10:75673273-75673490|+|75673139|75673737	ENSG00000122861.16_4	PLAU	chr10	+	75673273	75673490	75673047	75673139	75673737	75673886	chr10:75673273-75673490|+|75673139|75673737	0,0,0	7,17,10	9,5,0	8,7,8	200	100	1.71387613868e-06	0.000124643135782	0.0,0.0,0.0	0.36,0.263,0.0	-0.208
chr11:65191097-65191219|+|65190854|65191433	ENSG00000245532.9_5	NEAT1	chr11	+	65191097	65191219	65190244	65190854	65191433	65192438	chr11:65191097-65191219|+|65190854|65191433	124,110,87	4,12,1	231,381,265	0,0,0	200	100	4.61166916876e-08	5.19020095054e-06	0.939,0.821,0.978	1.0,1.0,1.0	-0.087
chr11:65191097-65191267|+|65190854|65191433	ENSG00000245532.9_5	NEAT1	chr11	+	65191097	65191267	65190244	65190854	65191433	65192438	chr11:65191097-65191267|+|65190854|65191433	124,110,87	4,12,1	231,381,265	0,0,0	200	100	4.61166916876e-08	5.19020095054e-06	0.939,0.821,0.978	1.0,1.0,1.0	-0.087
chr16:57824841-57824978|-|57822622|57828910	ENSG00000140859.16_5	KIFC3	chr16	-	57824841	57824978	57822486	57822622	57828910	57829053	chr16:57824841-57824978|-|57822622|57828910	74,70,114	8,1,8	34,34,35	0,0,1	200	100	8.15251965381e-05	0.00315330494391	0.822,0.972,0.877	1.0,1.0,0.946	-0.092
chr1:165620267-165620324|+|165619201|165623515	ENSG00000143198.13_3	MGST3	chr1	+	165620267	165620324	165619077	165619201	165623515	165623588	chr1:165620267-165620324|+|165619201|165623515	7,0,2	0,17,7	9,10,9	0,0,2	157	100	1.38969818726e-05	0.000738903586269	1.0,0.0,0.154	1.0,1.0,0.741	-0.529
chr1:165620267-165620699|+|165619201|165621214	ENSG00000143198.13_3	MGST3	chr1	+	165620267	165620699	165619077	165619201	165621214	165621272	chr1:165620267-165620699|+|165619201|165621214	7,0,2	23,24,17	7,13,7	7,12,6	200	100	7.69656035571e-07	6.21817600814e-05	0.132,0.0,0.056	0.333,0.351,0.368	-0.288
chr19:49693690-49694030|+|49693577|49699696	ENSG00000130529.16_5	TRPM4	chr19	+	49693690	49694030	49693464	49693577	49699696	49699973	chr19:49693690-49694030|+|49693577|49699696	134,184,155	7,11,11	55,76,73	0,3,0	200	100	8.09464951042e-05	0.00313685567994	0.905,0.893,0.876	1.0,0.927,1.0	-0.084
chr1:16642931-16643063|-|16641930|16678749	ENSG00000037637.11_4	FBXO42	chr1	-	16642931	16643063	16641663	16641930	16678749	16678975	chr1:16642931-16643063|-|16641930|16678749	37,34,62	80,85,140	90,80,54	97,104,83	200	100	0.000185973076646	0.00610001636483	0.188,0.167,0.181	0.317,0.278,0.245	-0.101
chr1:16642931-16643152|-|16641930|16678749	ENSG00000037637.11_4	FBXO42	chr1	-	16642931	16643152	16641663	16641930	16678749	16678975	chr1:16642931-16643152|-|16641930|16678749	36,30,54	80,85,140	80,74,48	97,104,83	200	100	0.000275692581327	0.00834716684343	0.184,0.15,0.162	0.292,0.262,0.224	-0.094
chr2:178128130-178128214|-|178098999|178129259	ENSG00000116044.16_6	NFE2L2	chr2	-	178128130	178128214	178098204	178098999	178129259	178129551	chr2:178128130-178128214|-|178098999|178129259	42,51,90	546,672,649	81,73,61	294,270,257	184	100	3.87356813292e-13	1.00081317847e-10	0.04,0.04,0.07	0.13,0.128,0.114	-0.074
chr1:21106837-21106875|-|21106404|21113687	ENSG00000127483.18_4	HP1BP3	chr1	-	21106837	21106875	21106304	21106404	21113687	21113816	chr1:21106837-21106875|-|21106404|21113687	180,130,190	141,192,256	341,230,174	129,137,110	138	100	7.51708386137e-06	0.000439705676907	0.481,0.329,0.35	0.657,0.549,0.534	-0.193
chr1:21106837-21106981|-|21106404|21113687	ENSG00000127483.18_4	HP1BP3	chr1	-	21106837	21106981	21106304	21106404	21113687	21113816	chr1:21106837-21106981|-|21106404|21113687	502,440,690	141,192,256	895,785,521	129,137,110	200	100	3.05602831929e-09	4.52334963852e-07	0.64,0.534,0.574	0.776,0.741,0.703	-0.157
chr1:21106842-21106875|-|21106404|21113687	ENSG00000127483.18_4	HP1BP3	chr1	-	21106842	21106875	21106304	21106404	21113687	21113816	chr1:21106842-21106875|-|21106404|21113687	9,5,16	141,192,256	45,22,22	129,137,110	133	100	1.10331743741e-11	2.40662096936e-09	0.046,0.019,0.045	0.208,0.108,0.131	-0.112
chr1:21106842-21106981|-|21106404|21113687	ENSG00000127483.18_4	HP1BP3	chr1	-	21106842	21106981	21106304	21106404	21113687	21113816	chr1:21106842-21106981|-|21106404|21113687	42,20,52	141,192,256	103,74,49	129,137,110	200	100	7.63900054324e-12	1.70259221047e-09	0.13,0.05,0.092	0.285,0.213,0.182	-0.136
chr1:155295364-155295467|+|155295281|155295654	ENSG00000160753.16_4	RUSC1	chr1	+	155295364	155295467	155295106	155295281	155295654	155296923	chr1:155295364-155295467|+|155295281|155295654	0,1,0	17,4,11	0,22,17	24,32,20	200	100	2.03963401868e-06	0.000145032496874	0.0,0.111,0.0	0.0,0.256,0.298	-0.148
chr5:178046072-178046177|-|178045779|178046838	ENSG00000113240.13_4	CLK4	chr5	-	178046072	178046177	178045694	178045779	178046838	178047674	chr5:178046072-178046177|-|178045779|178046838	0,0,3	33,50,55	17,12,10	71,86,67	200	100	3.21155361527e-07	2.923524252e-05	0.0,0.0,0.027	0.107,0.065,0.069	-0.071
chr2:153501947-153502041|+|153497428|153504309	ENSG00000157827.20_4	FMNL2	chr2	+	153501947	153502041	153497304	153497428	153504309	153506340	chr2:153501947-153502041|+|153497428|153504309	204,142,189	37,20,35	338,298,243	15,13,17	194	100	1.32033994849e-09	2.09807490727e-07	0.74,0.785,0.736	0.921,0.922,0.88	-0.154
chr2:153501947-153502123|+|153497428|153504309	ENSG00000157827.20_4	FMNL2	chr2	+	153501947	153502123	153497304	153497428	153504309	153506340	chr2:153501947-153502123|+|153497428|153504309	166,108,146	37,20,35	208,194,160	15,13,17	200	100	6.39062001428e-07	5.31860868136e-05	0.692,0.73,0.676	0.874,0.882,0.825	-0.161
chr2:153501955-153502041|+|153497428|153504309	ENSG00000157827.20_4	FMNL2	chr2	+	153501955	153502041	153497304	153497428	153504309	153506340	chr2:153501955-153502041|+|153497428|153504309	40,33,43	37,20,35	136,110,85	15,13,17	186	100	3.0975222387e-14	9.15186520015e-12	0.368,0.47,0.398	0.83,0.82,0.729	-0.381
chr2:153501955-153502123|+|153497428|153504309	ENSG00000157827.20_4	FMNL2	chr2	+	153501955	153502123	153497304	153497428	153504309	153506340	chr2:153501955-153502123|+|153497428|153504309	0,0,0	37,20,35	8,1,7	15,13,17	200	100	6.14637218899e-08	6.73936415724e-06	0.0,0.0,0.0	0.211,0.037,0.171	-0.14
chr2:112004731-112005135|-|111997573|112005724	ENSG00000172965.16_7	MIR4435-2HG	chr2	-	112004731	112005135	111997400	111997573	112005724	112005818	chr2:112004731-112005135|-|111997573|112005724	7,10,10	22,66,47	35,15,10	22,13,7	200	100	9.3143270874e-12	2.04332217654e-09	0.137,0.07,0.096	0.443,0.366,0.417	-0.308
chr2:112050735-112050914|-|112005818|112101637	ENSG00000172965.16_7	MIR4435-2HG	chr2	-	112050735	112050914	112005724	112005818	112101637	112101814	chr2:112050735-112050914|-|112005818|112101637	9,0,0	21,69,49	18,11,12	63,54,49	200	100	0.000190286558795	0.00621226668981	0.176,0.0,0.0	0.125,0.092,0.109	-0.05
chr8:129032584-129032965|+|129022690|129044204	ENSG00000249859.11_5	PVT1	chr8	+	129032584	129032965	129022563	129022690	129044204	129044518	chr8:129032584-129032965|+|129022690|129044204	41,11,25	4,1,3	13,12,7	0,0,0	200	100	0.000190039329472	0.00620749938855	0.837,0.846,0.806	1.0,1.0,1.0	-0.17
chr19:10229115-10229233|-|10227869|10229343	ENSG00000130811.12_5	EIF3G	chr19	-	10229115	10229233	10227473	10227869	10229343	10229403	chr19:10229115-10229233|-|10227869|10229343	215,134,145	8,6,8	77,96,106	0,2,0	200	100	3.90402389767e-05	0.00172946059376	0.931,0.918,0.901	1.0,0.96,1.0	-0.07
chr1:93621592-93621641|-|93620445|93621973	ENSG00000117500.13_3	TMED5	chr1	-	93621592	93621641	93619788	93620445	93621973	93621989	chr1:93621592-93621641|-|93620445|93621973	21,15,10	6,8,22	19,23,17	0,0,0	149	100	2.20358176151e-11	4.61931286759e-09	0.701,0.557,0.234	1.0,1.0,1.0	-0.503
chr9:19336701-19336830|+|19336412|19340989	ENSG00000137145.20_3	DENND4C	chr9	+	19336701	19336830	19336267	19336412	19340989	19341042	chr9:19336701-19336830|+|19336412|19340989	73,62,101	14,4,25	98,131,86	4,5,1	200	100	1.61141846322e-06	0.000117918843091	0.723,0.886,0.669	0.925,0.929,0.977	-0.184
