ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
17686	"ENSG00000073331.18_5"	"ALPK1"	chr4	+	113350304	113350409	113351603	113353737	113348725	113348821	113356303	113356457
17687	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38860802	38860865	38869853	38869928	38857416	38857482	38902144	38902222
17688	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38869853	38869928	38902144	38902222	38860802	38860865	38908745	38908853
17689	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38869853	38869928	38902144	38902222	38860802	38860865	38937690	38937729
17690	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38902144	38902222	38908745	38908853	38869853	38869928	38937690	38937729
17691	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38908745	38908853	38937690	38937729	38869853	38869928	38948753	38948791
17692	"ENSG00000006715.16_4"	"VPS41"	chr7	-	38908745	38908853	38937690	38937729	38902144	38902222	38948753	38948791
17693	"ENSG00000106524.9_3"	"ANKMY2"	chr7	-	16655368	16655529	16664607	16664706	16650173	16650388	16666664	16666803
17695	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233160891	233161145	233190013	233190229	233152666	233152900	233225806	233225936
17696	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233275459	233275601	233296028	233296179	233270758	233270936	233297016	233297109
17697	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233335899	233336010	233344263	233344435	233334684	233334776	233353644	233353677
17698	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233335899	233336010	233344263	233344356	233334765	233334776	233353644	233353677
17699	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233344263	233344435	233353644	233353677	233335899	233336010	233353776	233353930
17700	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233362971	233363117	233372590	233372726	233353776	233353930	233386484	233386578
17701	"ENSG00000117758.14_4"	"STX12"	chr1	+	28116072	28116142	28120043	28120143	28099729	28099936	28128188	28128326
17702	"ENSG00000117758.14_4"	"STX12"	chr1	+	28120043	28120143	28128188	28128326	28116072	28116142	28136756	28136800
17703	"ENSG00000117758.14_4"	"STX12"	chr1	+	28128188	28128326	28136756	28136800	28120043	28120143	28138673	28138779
17704	"ENSG00000137161.16_2"	"CNPY3"	chr6	+	42905454	42905577	42905827	42905945	42903311	42903408	42906305	42907025
17705	"ENSG00000076003.5_3"	"MCM6"	chr2	-	136602114	136602254	136603806	136603962	136597195	136598521	136605622	136605758
17706	"ENSG00000076003.5_3"	"MCM6"	chr2	-	136603806	136603962	136605622	136605758	136602114	136602254	136608971	136609133
17707	"ENSG00000076003.5_3"	"MCM6"	chr2	-	136605622	136605758	136608971	136609133	136603806	136603962	136610356	136610485
17708	"ENSG00000076003.5_3"	"MCM6"	chr2	-	136620176	136620318	136623701	136623847	136616870	136617012	136624132	136624298
17709	"ENSG00000076003.5_3"	"MCM6"	chr2	-	136627820	136627931	136630266	136630413	136626180	136626430	136633828	136634013
17711	"ENSG00000275342.4_2"	"PRAG1"	chr8	-	8185225	8185977	8196993	8197151	8176387	8176818	8233762	8234870
17712	"ENSG00000117862.12_4"	"TXNDC12"	chr1	-	52494249	52494302	52507208	52507269	52492946	52493020	52520671	52520848
17713	"ENSG00000172296.13_4"	"SPTLC3"	chr20	+	12989848	12990032	13029592	13029778	12989634	12989720	13052903	13053019
17714	"ENSG00000172296.13_4"	"SPTLC3"	chr20	+	13090758	13090864	13098152	13098372	13074130	13074224	13107237	13107364
17715	"ENSG00000172296.13_4"	"SPTLC3"	chr20	+	13098152	13098372	13107237	13107364	13090758	13090864	13134649	13134785
17716	"ENSG00000152767.16_4"	"FARP1"	chr13	+	98865473	98865667	98996015	98996120	98795351	98795746	99017648	99017691
17717	"ENSG00000152767.16_4"	"FARP1"	chr13	+	98996015	98996120	99017648	99017691	98865473	98865667	99020370	99020449
17718	"ENSG00000152767.16_4"	"FARP1"	chr13	+	99076825	99076904	99083296	99083534	99064154	99064288	99087829	99087960
17719	"ENSG00000152767.16_4"	"FARP1"	chr13	+	99076825	99076904	99087829	99087960	99064154	99064288	99091057	99091126
17720	"ENSG00000152767.16_4"	"FARP1"	chr13	+	99083296	99083534	99087829	99087960	99076825	99076904	99091057	99091126
17721	"ENSG00000152767.16_4"	"FARP1"	chr13	+	99083296	99083534	99091057	99091126	99076825	99076904	99091360	99091450
17722	"ENSG00000062582.14_4"	"MRPS24"	chr7	-	43908561	43908673	43908906	43908975	43906156	43906581	43909055	43909116
17723	"ENSG00000177674.16_6"	"AGTRAP"	chr1	+	11805859	11805894	11808471	11808667	11796173	11796292	11810133	11810383
17724	"ENSG00000177674.16_6"	"AGTRAP"	chr1	+	11805859	11805894	11808471	11808646	11796198	11796292	11810133	11810545
17725	"ENSG00000177674.16_6"	"AGTRAP"	chr1	+	11807496	11807602	11808471	11808646	11796140	11796292	11810133	11810767
17726	"ENSG00000127022.15_5"	"CANX"	chr5	+	179133258	179133332	179134132	179134191	179132679	179132853	179135239	179135381
17727	"ENSG00000127022.15_5"	"CANX"	chr5	+	179134132	179134191	179135239	179135381	179125984	179126103	179135978	179136060
17728	"ENSG00000127022.15_5"	"CANX"	chr5	+	179134132	179134191	179135239	179135381	179133258	179133332	179135978	179136060
17729	"ENSG00000127022.15_5"	"CANX"	chr5	+	179134132	179134191	179135239	179135381	179133258	179133332	179136873	179137066
17730	"ENSG00000127022.15_5"	"CANX"	chr5	+	179134132	179134191	179135239	179135381	179133258	179133332	179143105	179143295
17731	"ENSG00000127022.15_5"	"CANX"	chr5	+	179135239	179135381	179135978	179136060	179134132	179134191	179136873	179136950
17732	"ENSG00000127022.15_5"	"CANX"	chr5	+	179135239	179135381	179136873	179137066	179134132	179134191	179143105	179143295
17733	"ENSG00000127022.15_5"	"CANX"	chr5	+	179135239	179135381	179143105	179143295	179134132	179134191	179146668	179146782
17734	"ENSG00000127022.15_5"	"CANX"	chr5	+	179135978	179136060	179136873	179137066	179135239	179135381	179143105	179143295
17735	"ENSG00000127022.15_5"	"CANX"	chr5	+	179136873	179137066	179143105	179143295	179135978	179136060	179146668	179146782
17736	"ENSG00000127022.15_5"	"CANX"	chr5	+	179149804	179150020	179150660	179150780	179147404	179147561	179151657	179151784
17737	"ENSG00000127022.15_5"	"CANX"	chr5	+	179150660	179150780	179151657	179151784	179149804	179150020	179153680	179153760
17738	"ENSG00000127022.15_5"	"CANX"	chr5	+	179151657	179151784	179153680	179153760	179150660	179150780	179155591	179155683
17739	"ENSG00000255526.6_4"	"NEDD8-MDP1"	chr14	-	24684757	24684868	24684942	24685003	24683697	24683805	24687338	24687421
17741	"ENSG00000255526.6_4"	"NEDD8-MDP1"	chr14	-	24686391	24686429	24687338	24687421	24684757	24684868	24687589	24687637
17742	"ENSG00000255526.6_4"	"NEDD8-MDP1"	chr14	-	24687589	24687637	24700857	24701073	24687338	24687421	24701455	24701491
17743	"ENSG00000253320.7_8"	"AZIN1-AS1"	chr8	+	103949851	103949985	103954148	103954281	103892122	103892286	103989814	103991183
17744	"ENSG00000253320.7_8"	"AZIN1-AS1"	chr8	+	103949851	103949985	103979824	103979901	103892122	103892286	103989814	103991183
17745	"ENSG00000253320.7_8"	"AZIN1-AS1"	chr8	+	103954148	103954281	103979824	103979901	103892122	103892286	103989814	103991183
17746	"ENSG00000157423.18_7"	"HYDIN"	chr16	-	71196433	71196633	71209509	71209644	71186561	71186686	71212830	71212950
17750	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128851837	128851972	128854139	128854248	128841782	128842926	128861007	128861152
17751	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128854139	128854248	128861007	128861152	128851837	128851972	128863199	128863313
17752	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128854139	128854248	128861007	128861152	128851837	128851972	128864906	128865147
17754	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128859937	128859991	128861007	128861152	128854139	128854248	128864906	128865147
17755	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128859937	128859991	128863199	128863313	128854139	128854248	128864906	128865147
17763	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129003319	129003460	129012155	129012299	128998942	128999117	129012501	129012667
17764	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129003319	129003460	129012155	129012299	128998942	128999117	129019340	129019485
17765	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129003319	129003460	129019340	129019485	128998942	128999117	129028293	129028468
17766	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129012155	129012299	129012501	129012667	129003319	129003460	129019340	129019485
17767	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129035724	129035897	129100560	129100667	129028293	129028468	129120593	129120754
17768	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129083348	129083472	129098026	129098062	129042980	129043343	129099585	129099797
17769	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129083348	129083472	129100560	129100667	129042980	129043343	129120593	129120754
17770	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129099585	129099797	129100560	129100667	129043271	129043343	129120593	129120754
17771	"ENSG00000138709.19_5"	"LARP1B"	chr4	+	129121675	129121820	129127582	129127692	129120593	129120754	129128410	129128538
17772	"ENSG00000130475.14_4"	"FCHO1"	chr19	+	17875183	17875258	17877477	17877619	17873511	17873662	17881233	17881386
17773	"ENSG00000130475.14_4"	"FCHO1"	chr19	+	17892520	17892629	17897382	17897438	17892260	17892348	17898490	17898655
17774	"ENSG00000130475.14_4"	"FCHO1"	chr19	+	17894911	17895044	17895533	17895733	17893825	17893981	17897382	17897438
17775	"ENSG00000082126.18_5"	"MPP4"	chr2	-	202531319	202531444	202539929	202539994	202531056	202531095	202545560	202545757
17777	"ENSG00000177556.12_4"	"ATOX1"	chr5	-	151125839	151126010	151131264	151131340	151122382	151122520	151133375	151133456
17778	"ENSG00000177556.12_4"	"ATOX1"	chr5	-	151125839	151126010	151131264	151131340	151122382	151122520	151138106	151138192
17780	"ENSG00000108840.15_4"	"HDAC5"	chr17	-	42188096	42188168	42194861	42195072	42170942	42171202	42200871	42200986
17781	"ENSG00000130479.11_6"	"MAP1S"	chr19	+	17831744	17831846	17834934	17835017	17830288	17830429	17835857	17835998
17782	"ENSG00000130479.11_6"	"MAP1S"	chr19	+	17831794	17831846	17834934	17835017	17830288	17830429	17835857	17835998
17783	"ENSG00000130479.11_6"	"MAP1S"	chr19	+	17834934	17835017	17835857	17835998	17831532	17831846	17836637	17836816
17784	"ENSG00000055732.13_3"	"MCOLN3"	chr1	-	85499780	85499934	85506692	85506860	85498554	85498639	85510815	85511045
17785	"ENSG00000150867.14_5"	"PIP4K2A"	chr10	-	22856779	22856818	22862239	22862386	22839587	22839701	22880557	22880604
17786	"ENSG00000150867.14_5"	"PIP4K2A"	chr10	-	22856779	22856818	22880557	22880710	22839587	22839701	22896855	22896952
17787	"ENSG00000150867.14_5"	"PIP4K2A"	chr10	-	22862239	22862386	22880557	22880710	22856779	22856818	22896855	22896952
17788	"ENSG00000150867.14_5"	"PIP4K2A"	chr10	-	22862239	22862386	22896855	22896952	22856779	22856818	22898548	22898646
17789	"ENSG00000150867.14_5"	"PIP4K2A"	chr10	-	22880557	22880710	22896855	22896952	22862239	22862386	22898548	22898646
17790	"ENSG00000274211.6_5"	"SOCS7"	chr17	+	36520634	36520739	36521190	36521292	36517593	36517658	36522169	36522300
17791	"ENSG00000274211.6_5"	"SOCS7"	chr17	+	36520634	36520739	36521190	36521916	36517593	36517658	36522169	36522300
17792	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49048067	49048217	49052131	49052308	49039534	49043748	49054468	49054582
17793	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49052131	49052308	49054468	49054582	49048067	49048217	49057106	49057278
17794	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49054468	49054582	49057106	49057278	49052131	49052308	49059884	49060033
17795	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49054468	49054582	49057106	49057278	49052230	49052308	49064472	49064598
17796	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49067037	49067188	49067810	49068029	49064472	49064598	49071124	49071298
17797	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49067037	49067233	49067810	49068029	49064472	49064598	49071124	49071296
17798	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49067810	49068029	49071124	49071296	49066900	49067233	49072417	49072585
17799	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49073925	49074055	49075804	49075978	49072804	49072894	49077021	49077078
17800	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49073925	49074055	49075804	49075993	49072804	49072894	49077021	49077078
17801	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49079075	49079206	49082572	49082624	49077021	49077078	49083445	49083598
17802	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49082572	49082624	49083445	49083598	49079075	49079206	49084629	49084687
17803	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49098518	49098726	49118861	49119012	49097519	49097619	49124735	49124830
17804	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49118861	49119012	49124735	49124830	49098518	49098726	49133772	49133843
17805	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49118861	49119012	49133772	49133843	49098518	49098726	49156944	49156983
17806	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49124735	49124830	49133772	49133843	49118861	49119012	49156944	49156983
17807	"ENSG00000008294.21_5"	"SPAG9"	chr17	-	49133772	49133843	49156944	49157065	49124735	49124830	49197714	49198095
17808	"ENSG00000120549.18_6"	"KIAA1217"	chr10	+	24790307	24790474	24802187	24802363	24784075	24784125	24809051	24809182
17809	"ENSG00000120549.18_6"	"KIAA1217"	chr10	+	24802187	24802363	24809051	24809182	24790307	24790474	24810710	24810858
17810	"ENSG00000120549.18_6"	"KIAA1217"	chr10	+	24825702	24825822	24831621	24831699	24821998	24822166	24833909	24834032
17811	"ENSG00000186866.16_2"	"POFUT2"	chr21	-	46702263	46702374	46703297	46703442	46698017	46698084	46705592	46705843
17812	"ENSG00000186866.16_2"	"POFUT2"	chr21	-	46703297	46703442	46705183	46705243	46702263	46702374	46705592	46705843
17813	"ENSG00000107863.18_5"	"ARHGAP21"	chr10	-	24918924	24918979	24922330	24922409	24908401	24910298	24923939	24924032
17814	"ENSG00000237222.4_7"	"LINC01968"	chr3	+	194464418	194464490	194465302	194465418	194429170	194429267	194466263	194466360
17815	"ENSG00000235618.8_3"	"FAM21EP"	chr10	-	51814397	51814484	51816543	51816671	51810291	51810393	51818860	51819033
17817	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27040526	27040712	27054146	27054247	27035521	27037674	27057780	27057921
17820	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27047990	27048167	27054146	27054247	27040526	27040712	27057780	27057921
17821	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27047990	27048167	27054146	27054247	27044583	27044670	27057780	27057921
17822	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27054146	27054247	27057780	27057921	27040526	27040712	27059173	27059274
17823	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27054146	27054247	27057780	27057921	27047990	27048167	27059173	27059274
17824	"ENSG00000146233.8_3"	"CYP39A1"	chr6	-	46563723	46563857	46598699	46598807	46555770	46555866	46604125	46604219
17825	"ENSG00000146233.8_3"	"CYP39A1"	chr6	-	46563723	46563857	46593154	46593245	46555839	46555866	46604125	46604219
17826	"ENSG00000107890.16_2"	"ANKRD26"	chr10	-	27301810	27302039	27303422	27303640	27295845	27295891	27306430	27306721
17827	"ENSG00000107890.16_2"	"ANKRD26"	chr10	-	27318214	27318285	27322153	27322306	27317780	27317874	27323724	27324681
17828	"ENSG00000107890.16_2"	"ANKRD26"	chr10	-	27322153	27322306	27323724	27324681	27318214	27318285	27326114	27326252
17829	"ENSG00000107890.16_2"	"ANKRD26"	chr10	-	27332354	27332496	27333085	27333119	27328893	27329107	27335281	27335452
17830	"ENSG00000107890.16_2"	"ANKRD26"	chr10	-	27333085	27333119	27335281	27335452	27332354	27332496	27337729	27337908
17831	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27493368	27493478	27494126	27494177	27484142	27486371	27497174	27497374
17832	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27494126	27494177	27497174	27497374	27493368	27493478	27499742	27500010
17833	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27497174	27497374	27499742	27500010	27494126	27494177	27504463	27504570
17834	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27506908	27507112	27508651	27508786	27504463	27504570	27512266	27512381
17835	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27520676	27520749	27529247	27529413	27512266	27512381	27529602	27529726
17836	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27520676	27520749	27529247	27529403	27512266	27512381	27529602	27529779
17837	"ENSG00000099246.16_2"	"RAB18"	chr10	+	27798803	27798859	27815756	27815818	27793196	27793366	27821435	27821508
17838	"ENSG00000099246.16_2"	"RAB18"	chr10	+	27798803	27798859	27815756	27815818	27793298	27793366	27820457	27820544
17839	"ENSG00000099246.16_2"	"RAB18"	chr10	+	27815756	27815818	27820457	27820544	27798803	27798859	27821435	27821508
17842	"ENSG00000150051.14_4"	"MKX"	chr10	-	28024149	28024303	28030273	28030433	28023384	28023720	28032156	28032423
17843	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90315725	90315824	90331640	90331745	90312711	90312846	90333128	90333263
17844	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90315725	90315824	90321990	90322089	90312747	90312846	90326277	90326376
17845	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90315725	90315824	90326277	90326376	90312747	90312846	90331640	90331745
17846	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90315725	90315824	90321990	90322089	90312747	90312846	90333128	90333263
17847	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90321990	90322089	90331640	90331745	90312747	90312846	90333128	90333263
17848	"ENSG00000135299.17_7"	"ANKRD6"	chr6	+	90321990	90322089	90331640	90331745	90315725	90315824	90333128	90333263
17850	"ENSG00000125821.12_5"	"DTD1"	chr20	+	18608770	18608877	18724743	18724915	18576649	18576885	18744003	18744561
17851	"ENSG00000106078.19_5"	"COBL"	chr7	-	51111079	51111389	51152862	51153001	51098508	51098606	51203854	51204028
17852	"ENSG00000106078.19_5"	"COBL"	chr7	-	51152862	51153001	51203854	51204028	51111079	51111389	51251798	51251896
17853	"ENSG00000106078.19_5"	"COBL"	chr7	-	51203854	51204028	51251798	51251896	51152862	51153001	51258546	51258640
17854	"ENSG00000106078.19_5"	"COBL"	chr7	-	51240152	51240227	51251798	51251896	51203854	51204028	51258546	51258775
17855	"ENSG00000106078.19_5"	"COBL"	chr7	-	51251798	51251896	51258546	51258775	51203854	51204028	51261075	51261286
17856	"ENSG00000106078.19_5"	"COBL"	chr7	-	51251798	51251896	51258546	51258775	51240152	51240227	51261075	51261132
17857	"ENSG00000106078.19_5"	"COBL"	chr7	-	51258546	51258775	51261075	51261286	51251798	51251896	51287437	51287641
17859	"ENSG00000183621.15_3"	"ZNF438"	chr10	-	31197861	31197944	31230503	31230580	31165926	31165994	31320761	31320854
17860	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32128564	32128639	32132388	32132514	32120666	32120728	32141444	32141525
17861	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32128564	32128639	32132388	32132514	32120666	32120728	32150322	32150586
17862	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32132388	32132514	32141444	32141525	32128564	32128639	32142993	32143108
17863	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32132388	32132514	32141444	32141525	32128564	32128639	32150322	32150586
17864	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32132388	32132514	32150322	32150586	32128564	32128639	32197099	32197802
17865	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32141444	32141525	32142993	32143134	32132388	32132514	32150322	32150586
17866	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32141444	32141525	32150322	32150586	32132388	32132514	32197099	32197802
17867	"ENSG00000165322.17_5"	"ARHGAP12"	chr10	-	32142993	32143134	32150322	32150586	32141444	32141525	32197099	32197854
