ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
5051	"ENSG00000188603.19_6"	"CLN3"	chr16	-	28503034	28503395	28503340	28503395	28495326	28495439
5052	"ENSG00000188603.19_6"	"CLN3"	chr16	-	28502802	28503156	28503034	28503156	28497898	28497971
5057	"ENSG00000104413.18_6"	"ESRP1"	chr8	+	95686535	95686734	95686535	95686722	95718152	95719694
5062	"ENSG00000132463.14_4"	"GRSF1"	chr4	-	71691012	71691962	71691840	71691962	71690010	71690085
5079	"ENSG00000138674.17_5"	"SEC31A"	chr4	-	83763292	83763634	83763337	83763634	83752089	83752128
5086	"ENSG00000115295.20_4"	"CLIP4"	chr2	+	29380069	29380268	29380069	29380213	29390341	29390406
5087	"ENSG00000251192.7_5"	"ZNF674"	chrX	-	46387769	46387880	46387784	46387880	46358871	46360767
5088	"ENSG00000251192.7_5"	"ZNF674"	chrX	-	46387769	46387880	46387784	46387880	46384812	46384873
5092	"ENSG00000149499.11_3"	"EML3"	chr11	-	62370230	62370719	62370620	62370719	62369691	62370150
5095	"ENSG00000213471.10_6"	"TTLL13P"	chr15	+	90796480	90796599	90796480	90796592	90800868	90800954
5099	"ENSG00000132676.16_6"	"DAP3"	chr1	+	155658881	155659034	155658881	155658965	155686796	155686919
5100	"ENSG00000132676.16_6"	"DAP3"	chr1	+	155658881	155659034	155658881	155658965	155695172	155695281
5111	"ENSG00000105223.20_4"	"PLD3"	chr19	+	40854606	40854675	40854606	40854631	40871568	40871837
5117	"ENSG00000072042.13_5"	"RDH11"	chr14	-	68159650	68159769	68159689	68159769	68156928	68157138
5118	"ENSG00000072042.13_5"	"RDH11"	chr14	-	68159650	68159769	68159689	68159769	68157856	68157961
5130	"ENSG00000132768.14_3"	"DPH2"	chr1	+	44436267	44436489	44436267	44436380	44436577	44436861
5132	"ENSG00000132768.14_3"	"DPH2"	chr1	+	44436267	44436489	44436267	44436380	44437829	44438006
5133	"ENSG00000132768.14_3"	"DPH2"	chr1	+	44436637	44436892	44436637	44436861	44437829	44438006
5137	"ENSG00000062582.14_4"	"MRPS24"	chr7	-	43908906	43909116	43909055	43909116	43908561	43908673
5139	"ENSG00000127022.15_5"	"CANX"	chr5	+	179132679	179132853	179132679	179132805	179133258	179133332
5147	"ENSG00000168283.14_5"	"BMI1"	chr10	+	22615359	22615915	22615359	22615490	22616878	22616987
5151	"ENSG00000186866.16_2"	"POFUT2"	chr21	-	46703266	46703442	46703297	46703442	46702283	46702313
5152	"ENSG00000186866.16_2"	"POFUT2"	chr21	-	46703266	46703442	46703297	46703442	46702718	46702853
5155	"ENSG00000099246.16_2"	"RAB18"	chr10	+	27798803	27798859	27798803	27798849	27821435	27821508
5160	"ENSG00000094631.20_6"	"HDAC6"	chrX	+	48664037	48664871	48664037	48664078	48665015	48665113
5166	"ENSG00000148498.16_6"	"PARD3"	chr10	-	34626202	34626354	34626205	34626354	34620044	34620272
5167	"ENSG00000148498.16_6"	"PARD3"	chr10	-	34626202	34626354	34626292	34626354	34620044	34620272
5168	"ENSG00000148498.16_6"	"PARD3"	chr10	-	34626205	34626354	34626292	34626354	34620044	34620272
5173	"ENSG00000148498.16_6"	"PARD3"	chr10	-	34636883	34637043	34636892	34637043	34635125	34635377
5176	"ENSG00000103227.18_5"	"LMF1"	chr16	-	984189	984254	984243	984254	981641	981793
5183	"ENSG00000167515.10_2"	"TRAPPC2L"	chr16	+	88925752	88926158	88925752	88925851	88926300	88926380
5184	"ENSG00000215146.5_5"	"BX322639.1"	chr10	-	42835948	42836004	42835963	42836004	42834833	42834931
5187	"ENSG00000047410.14_3"	"TPR"	chr1	-	186310383	186312605	186312457	186312605	186310159	186310291
5189	"ENSG00000214063.11_4"	"TSPAN4"	chr11	+	865512	865825	865512	865614	865917	866001
5198	"ENSG00000171163.15_3"	"ZNF692"	chr1	-	249150486	249150621	249150571	249150621	249149980	249150142
5206	"ENSG00000103319.12_3"	"EEF2K"	chr16	+	22269814	22270148	22269814	22270016	22274430	22274508
5209	"ENSG00000119707.14_4"	"RBM25"	chr14	+	73566374	73570186	73566374	73566458	73572566	73572789
5210	"ENSG00000119707.14_4"	"RBM25"	chr14	+	73577538	73578510	73577538	73577863	73578859	73578958
5211	"ENSG00000138443.16_5"	"ABI2"	chr2	+	204231599	204231767	204231599	204231719	204267298	204267457
5218	"ENSG00000140543.14_4"	"DET1"	chr15	-	89073853	89074704	89074527	89074704	89070829	89071017
5219	"ENSG00000140543.14_4"	"DET1"	chr15	-	89073853	89074946	89074843	89074946	89070829	89071017
5221	"ENSG00000005884.18_3"	"ITGA3"	chr17	+	48153947	48154811	48153947	48154045	48155570	48155648
5222	"ENSG00000166401.14_4"	"SERPINB8"	chr18	+	61637262	61637421	61637262	61637404	61647034	61647172
5225	"ENSG00000122952.17_5"	"ZWINT"	chr10	-	58119447	58120144	58120053	58120144	58118565	58118708
5226	"ENSG00000122952.17_5"	"ZWINT"	chr10	-	58119778	58120144	58120053	58120144	58119447	58119614
5229	"ENSG00000151150.22_5"	"ANK3"	chr10	-	61840294	61840376	61840330	61840376	61833629	61836212
5232	"ENSG00000170312.15_2"	"CDK1"	chr10	+	62547817	62547992	62547817	62547988	62551651	62551811
5233	"ENSG00000183346.7_6"	"CABCOCO1"	chr10	+	63422718	63422923	63422718	63422790	63432389	63432493
5235	"ENSG00000198901.14_5"	"PRC1"	chr15	-	91527135	91527370	91527247	91527370	91525851	91525975
5237	"ENSG00000136104.20_4"	"RNASEH2B"	chr13	+	51530493	51530577	51530493	51530557	51544067	51544569
5238	"ENSG00000096746.17_2"	"HNRNPH3"	chr10	+	70096955	70098444	70096955	70097090	70098896	70098983
5241	"ENSG00000138346.15_4"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70182453	70182647
5242	"ENSG00000138346.15_4"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70190192	70190297
5243	"ENSG00000138346.15_4"	"DNA2"	chr10	-	70191613	70191728	70191618	70191728	70190192	70190417
5257	"ENSG00000122884.12_2"	"P4HA1"	chr10	-	74790024	74790128	74790028	74790128	74776603	74776653
5258	"ENSG00000122884.12_2"	"P4HA1"	chr10	-	74790024	74790128	74790028	74790128	74776603	74776657
5259	"ENSG00000115459.18_3"	"ELMOD3"	chr2	+	85582677	85583019	85582677	85582839	85583724	85583790
5266	"ENSG00000115459.18_3"	"ELMOD3"	chr2	+	85582677	85582839	85582677	85582721	85589308	85589383
5269	"ENSG00000138286.14_3"	"FAM149B1"	chr10	+	74987817	74987942	74987817	74987918	74992696	74992921
5272	"ENSG00000156042.18_5"	"CFAP70"	chr10	-	75059358	75059423	75059362	75059423	75058664	75058855
5274	"ENSG00000168872.17_4"	"DDX19A"	chr16	+	70395320	70395539	70395320	70395413	70399987	70400165
5277	"ENSG00000214655.10_6"	"ZSWIM8"	chr10	+	75558759	75559248	75558759	75558811	75560053	75560230
5279	"ENSG00000214655.10_6"	"ZSWIM8"	chr10	+	75558759	75559248	75558759	75558811	75560397	75560517
5280	"ENSG00000214655.10_6"	"ZSWIM8"	chr10	+	75558759	75559248	75558759	75558811	75560774	75560953
5290	"ENSG00000179532.12_5"	"DNHD1"	chr11	+	6554910	6555403	6554910	6555036	6559612	6559740
5291	"ENSG00000179532.12_5"	"DNHD1"	chr11	+	6554910	6555403	6554910	6555036	6559841	6560040
5293	"ENSG00000179532.12_5"	"DNHD1"	chr11	+	6586924	6587995	6586924	6587221	6589285	6589472
5294	"ENSG00000179532.12_5"	"DNHD1"	chr11	+	6591238	6591626	6591238	6591330	6591847	6592653
5295	"ENSG00000179532.12_5"	"DNHD1"	chr11	+	6591238	6592653	6591238	6591626	6592865	6593257
5297	"ENSG00000225484.7_8"	"NUTM2B-AS1"	chr10	-	81568514	81568588	81568518	81568588	81564240	81564283
5305	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54582294	54582380	54582298	54582380	54577439	54577743
5306	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54582298	54582741	54582460	54582741	54581602	54581686
5307	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54582298	54582741	54582509	54582741	54581602	54581686
5308	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54582460	54582741	54582509	54582741	54581602	54581686
5310	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54582460	54582741	54582509	54582741	54581602	54581689
5321	"ENSG00000148688.13_2"	"RPP30"	chr10	+	92660326	92660425	92660326	92660423	92661999	92662101
5331	"ENSG00000185515.14_5"	"BRCC3"	chrX	+	154299802	154299933	154299802	154299925	154300601	154300618
5337	"ENSG00000166348.18_3"	"USP54"	chr10	-	75265065	75265184	75265080	75265184	75260412	75260596
5342	"ENSG00000155229.21_5"	"MMS19"	chr10	-	99221252	99221653	99221584	99221653	99220663	99220764
5344	"ENSG00000051620.11_4"	"HEBP2"	chr6	+	138727107	138727288	138727107	138727170	138733219	138733393
5347	"ENSG00000107521.19_5"	"HPS1"	chr10	-	100183355	100183425	100183359	100183425	100182125	100182266
5353	"ENSG00000182472.8_5"	"CAPN12"	chr19	-	39226009	39226184	39226141	39226184	39221746	39221863
5356	"ENSG00000235823.3_5"	"OLMALINC"	chr10	+	102133324	102133891	102133324	102133769	102140739	102140866
5357	"ENSG00000235823.3_5"	"OLMALINC"	chr10	+	102133324	102133891	102133324	102133840	102140739	102140866
5370	"ENSG00000169045.17_5"	"HNRNPH1"	chr5	-	179043869	179044111	179044051	179044111	179043126	179043219
5371	"ENSG00000169045.17_5"	"HNRNPH1"	chr5	-	179044021	179044111	179044051	179044111	179043126	179043219
5373	"ENSG00000169045.17_5"	"HNRNPH1"	chr5	-	179048242	179048398	179048371	179048398	179044817	179044912
5398	"ENSG00000099338.23_6"	"CATSPERG"	chr19	+	38853015	38853472	38853015	38853214	38855530	38855611
5400	"ENSG00000169919.17_3"	"GUSB"	chr7	-	65444713	65444898	65444820	65444898	65441001	65441189
5405	"ENSG00000178927.18_6"	"CYBC1"	chr17	-	80407045	80407168	80407049	80407168	80403739	80403836
5406	"ENSG00000178927.18_6"	"CYBC1"	chr17	-	80407045	80407168	80407049	80407168	80404498	80404572
5409	"ENSG00000171204.12_3"	"TMEM126B"	chr11	+	85340175	85340306	85340175	85340247	85342188	85342360
5411	"ENSG00000171204.12_3"	"TMEM126B"	chr11	+	85340175	85340306	85340175	85340247	85345129	85345323
5418	"ENSG00000184752.13_4"	"NDUFA12"	chr12	-	95396514	95396597	95396581	95396597	95387945	95388033
5423	"ENSG00000110881.11_4"	"ASIC1"	chr12	+	50474280	50474510	50474280	50474372	50475042	50475147
5427	"ENSG00000203791.15_8"	"EEF1AKMT2"	chr10	-	126477607	126477726	126477611	126477726	126453960	126454177
5440	"ENSG00000188385.12_3"	"JAKMIP3"	chr10	+	133963485	133963545	133963485	133963539	133967262	133967331
5441	"ENSG00000203896.10_7"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369535	62369852
5454	"ENSG00000148824.19_5"	"MTG1"	chr10	+	135213032	135213157	135213032	135213123	135215652	135216277
5457	"ENSG00000185627.18_4"	"PSMD13"	chr11	+	244040	244216	244040	244075	244425	244469
5458	"ENSG00000185627.18_4"	"PSMD13"	chr11	+	244040	244469	244040	244216	244674	244761
5460	"ENSG00000185187.13_4"	"SIGIRR"	chr11	-	406348	407164	407061	407164	405715	406059
5461	"ENSG00000185187.13_4"	"SIGIRR"	chr11	-	406842	406993	406875	406993	406348	406538
5463	"ENSG00000185187.13_4"	"SIGIRR"	chr11	-	409859	410027	409867	410027	408072	408206
5465	"ENSG00000185101.13_3"	"ANO9"	chr11	-	419581	420860	420717	420860	418887	418989
5467	"ENSG00000185101.13_3"	"ANO9"	chr11	-	429569	430179	430082	430179	428721	428826
5470	"ENSG00000070047.12_3"	"PHRF1"	chr11	+	581491	581606	581491	581597	581961	582081
5472	"ENSG00000070047.12_3"	"PHRF1"	chr11	+	581491	581606	581491	581597	587258	587464
5473	"ENSG00000130669.17_4"	"PAK4"	chr19	+	39658869	39658952	39658869	39658942	39659264	39659480
5476	"ENSG00000185507.21_5"	"IRF7"	chr11	-	615096	615647	615344	615647	614796	615007
5485	"ENSG00000177697.19_5"	"CD151"	chr11	+	832951	833026	832951	833022	836062	836153
5492	"ENSG00000177830.17_5"	"CHID1"	chr11	-	883147	883303	883199	883303	870418	870489
5494	"ENSG00000177830.17_5"	"CHID1"	chr11	-	883147	883303	883199	883303	882327	882515
5500	"ENSG00000160781.17_4"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156213111	156214194
5501	"ENSG00000160781.17_4"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156214932	156215029
5502	"ENSG00000160781.17_4"	"PAQR6"	chr1	-	156215572	156216041	156215913	156216041	156215325	156215452
5506	"ENSG00000140854.13_4"	"KATNB1"	chr16	+	57770889	57770979	57770889	57770975	57771137	57771195
5519	"ENSG00000167333.13_5"	"TRIM68"	chr11	-	4624470	4624570	4624474	4624570	4623381	4623636
5528	"ENSG00000028310.18_4"	"BRD9"	chr5	-	868721	869234	869152	869234	865528	865696
5530	"ENSG00000162004.17_5"	"CCDC78"	chr16	-	775077	775293	775236	775293	774321	774509
5531	"ENSG00000162004.17_5"	"CCDC78"	chr16	-	774910	775145	775077	775145	774321	774806
5539	"ENSG00000055609.18_5"	"KMT2C"	chr7	-	151855941	151856157	151855947	151856157	151853289	151853431
5549	"ENSG00000166340.17_5"	"TPP1"	chr11	-	6638205	6638659	6638531	6638659	6637235	6637305
5550	"ENSG00000166340.17_5"	"TPP1"	chr11	-	6638205	6638659	6638531	6638659	6637545	6637734
5554	"ENSG00000166340.17_5"	"TPP1"	chr11	-	6640426	6640644	6640614	6640644	6638856	6640146
5556	"ENSG00000167967.16_6"	"E4F1"	chr16	+	2279570	2282365	2279570	2279676	2282456	2282577
5558	"ENSG00000166436.16_4"	"TRIM66"	chr11	-	8645905	8646775	8646259	8646775	8644362	8644423
5559	"ENSG00000166444.19_6"	"ST5"	chr11	-	8732668	8732778	8732672	8732778	8732391	8732504
5561	"ENSG00000184014.8_4"	"DENND5A"	chr11	-	9163486	9163655	9163520	9163655	9161735	9161795
5562	"ENSG00000184014.8_4"	"DENND5A"	chr11	-	9164268	9165032	9164949	9165032	9163486	9163655
5563	"ENSG00000184014.8_4"	"DENND5A"	chr11	-	9225078	9225864	9225206	9225864	9215040	9215228
5564	"ENSG00000110321.17_7"	"EIF4G2"	chr11	-	10821098	10821895	10821636	10821895	10820759	10820971
5566	"ENSG00000110321.17_7"	"EIF4G2"	chr11	-	10825833	10826562	10826459	10826562	10825683	10825750
5568	"ENSG00000152556.17_8"	"PFKM"	chr12	+	48528725	48529166	48528725	48528821	48533067	48533132
5570	"ENSG00000152556.17_8"	"PFKM"	chr12	+	48535522	48535849	48535522	48535610	48536564	48536729
5573	"ENSG00000104872.11_4"	"PIH1D1"	chr19	-	49954624	49954835	49954741	49954835	49951083	49951165
5578	"ENSG00000133818.14_4"	"RRAS2"	chr11	-	14379783	14380031	14379802	14380031	14378231	14378315
5582	"ENSG00000111652.10_3"	"COPS7A"	chr12	+	6833211	6833345	6833211	6833318	6837388	6837477
5584	"ENSG00000070081.16_6"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17312786	17312912
5585	"ENSG00000070081.16_6"	"NUCB2"	chr11	+	17308180	17308264	17308180	17308260	17316870	17317014
5589	"ENSG00000177054.14_3"	"ZDHHC13"	chr11	+	19187848	19192115	19187848	19187932	19194269	19194367
5593	"ENSG00000254862.5_6"	"AC100771.2"	chr11	+	27494714	27495198	27494714	27494743	27497315	27497768
5594	"ENSG00000165671.20_4"	"NSD1"	chr5	+	176562087	176563031	176562087	176562201	176618884	176619020
5601	"ENSG00000108406.10_3"	"DHX40"	chr17	+	57643987	57644155	57643987	57644070	57651100	57651328
5604	"ENSG00000170946.15_3"	"DNAJC24"	chr11	+	31447833	31448027	31447833	31447902	31451817	31454382
5607	"ENSG00000185049.15_6"	"NELFA"	chr4	-	1987998	1988129	1988006	1988129	1987841	1987910
5608	"ENSG00000185049.15_6"	"NELFA"	chr4	-	2009689	2009773	2009698	2009773	2008724	2008926
5613	"ENSG00000174483.20_5"	"BBS1"	chr11	+	66283163	66283404	66283163	66283202	66287087	66287219
5614	"ENSG00000174483.20_5"	"BBS1"	chr11	+	66283163	66283404	66283163	66283202	66288740	66288847
5615	"ENSG00000174483.20_5"	"BBS1"	chr11	+	66299126	66299676	66299126	66299213	66299766	66301074
5616	"ENSG00000149100.13_4"	"EIF3M"	chr11	+	32615411	32616559	32615411	32615495	32617511	32617593
5619	"ENSG00000026508.18_7"	"CD44"	chr11	+	35211381	35211612	35211381	35211519	35218292	35218421
5620	"ENSG00000026508.18_7"	"CD44"	chr11	+	35211381	35211612	35211381	35211519	35219667	35219793
5621	"ENSG00000026508.18_7"	"CD44"	chr11	+	35211381	35211612	35211381	35211519	35222628	35222742
5622	"ENSG00000026508.18_7"	"CD44"	chr11	+	35211381	35211612	35211381	35211519	35223214	35223334
5634	"ENSG00000157353.17_4"	"FCSK"	chr16	+	70500784	70501374	70500784	70500857	70501788	70501869
5635	"ENSG00000157353.17_4"	"FCSK"	chr16	+	70500784	70501374	70500784	70500857	70502751	70502871
5637	"ENSG00000157353.17_4"	"FCSK"	chr16	+	70512453	70513306	70512453	70512553	70513481	70514177
5646	"ENSG00000175224.16_6"	"ATG13"	chr11	+	46690048	46690460	46690048	46690126	46690953	46691082
5648	"ENSG00000130508.11_4"	"PXDN"	chr2	-	1667376	1668846	1668729	1668846	1665843	1665956
5653	"ENSG00000025434.19_5"	"NR1H3"	chr11	+	47283097	47283569	47283097	47283277	47289463	47289577
5658	"ENSG00000213619.10_5"	"NDUFS3"	chr11	+	47602076	47602536	47602076	47602174	47603639	47603765
5661	"ENSG00000141556.21_6"	"TBCD"	chr17	+	80890533	80890731	80890533	80890611	80897242	80897352
5666	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57556508	57556627
5668	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57556508	57556627
5669	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57558856	57559145
5670	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529518	57558856	57559145
5671	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57558856	57559145
5672	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57558963	57559145
5676	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529540	57529268	57529518	57563048	57563201
5677	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529518	57563048	57563201
5678	"ENSG00000198561.13_5"	"CTNND1"	chr11	+	57529268	57529591	57529268	57529540	57563048	57563201
5687	"ENSG00000162144.9_4"	"CYB561A3"	chr11	-	61120456	61120611	61120457	61120611	61118568	61118619
5691	"ENSG00000124920.13_3"	"MYRF"	chr11	+	61546300	61547042	61546300	61546895	61547313	61547402
5692	"ENSG00000134825.15_3"	"TMEM258"	chr11	-	61557846	61558074	61557894	61558074	61556601	61556707
5695	"ENSG00000221968.9_6"	"FADS3"	chr11	-	61643576	61643662	61643582	61643662	61643322	61643475
5701	"ENSG00000162191.13_5"	"UBXN1"	chr11	-	62444989	62445304	62445252	62445304	62444284	62444477
5703	"ENSG00000162191.13_5"	"UBXN1"	chr11	-	62446161	62446530	62446336	62446530	62445966	62446073
5705	"ENSG00000168000.14_7"	"BSCL2"	chr11	-	62473674	62473816	62473730	62473816	62469939	62470021
5707	"ENSG00000130177.16_4"	"CDC16"	chr13	+	115037658	115037960	115037658	115037956	115038038	115038150
5709	"ENSG00000168002.12_5"	"POLR2G"	chr11	+	62529266	62530338	62529266	62529376	62532653	62532704
5716	"ENSG00000188878.19_5"	"FBF1"	chr17	-	73910827	73911013	73910910	73911013	73910202	73910373
5717	"ENSG00000188878.19_5"	"FBF1"	chr17	-	73910827	73911013	73910910	73911013	73910202	73910376
5718	"ENSG00000188878.19_5"	"FBF1"	chr17	-	73916087	73916510	73916354	73916510	73915748	73915955
5719	"ENSG00000149743.14_4"	"TRPT1"	chr11	-	63992014	63992189	63992125	63992189	63991756	63991813
5721	"ENSG00000149761.8_5"	"NUDT22"	chr11	+	63993761	63994604	63993761	63993899	63996949	63997043
5722	"ENSG00000227543.5_4"	"SPAG5-AS1"	chr17	+	26926715	26926873	26926715	26926857	26933313	26933928
5725	"ENSG00000168066.20_4"	"SF1"	chr11	-	64535038	64535316	64535042	64535316	64534371	64534551
5726	"ENSG00000168066.20_4"	"SF1"	chr11	-	64535038	64535316	64535042	64535316	64534663	64534718
5732	"ENSG00000146670.10_4"	"CDCA5"	chr11	-	64850835	64851022	64850956	64851022	64846824	64847259
5736	"ENSG00000149809.14_3"	"TM7SF2"	chr11	+	64882785	64882866	64882785	64882862	64882947	64883070
5741	"ENSG00000014216.15_6"	"CAPN1"	chr11	+	64977319	64977567	64977319	64977388	64977806	64977923
5744	"ENSG00000173442.13_3"	"EHBP1L1"	chr11	+	65348681	65348844	65348681	65348722	65349009	65351236
5745	"ENSG00000173442.13_3"	"EHBP1L1"	chr11	+	65348681	65348844	65348681	65348722	65351711	65351869
5750	"ENSG00000172732.12_4"	"MUS81"	chr11	+	65632190	65632616	65632190	65632286	65632690	65632794
5751	"ENSG00000172638.13_4"	"EFEMP2"	chr11	-	65636830	65637447	65637327	65637447	65635950	65636311
5752	"ENSG00000172638.13_4"	"EFEMP2"	chr11	-	65639676	65639832	65639714	65639832	65639440	65639489
5760	"ENSG00000173933.20_4"	"RBM4"	chr11	+	66410920	66411611	66410920	66410999	66413497	66413940
5763	"ENSG00000173715.16_5"	"C11orf80"	chr11	+	66568501	66568632	66568501	66568573	66571468	66571661
5764	"ENSG00000173715.16_5"	"C11orf80"	chr11	+	66568501	66568632	66568501	66568573	66583523	66583670
5767	"ENSG00000173599.14_4"	"PC"	chr11	-	66725210	66725467	66725339	66725467	66721719	66721907
5768	"ENSG00000173020.11_6"	"GRK2"	chr11	+	67048202	67048655	67048202	67048254	67048929	67049029
5769	"ENSG00000172932.14_4"	"ANKRD13D"	chr11	+	67057548	67057917	67057548	67057684	67058946	67058992
5770	"ENSG00000172830.13_5"	"SSH3"	chr11	+	67074308	67074584	67074308	67074433	67074841	67074907
5773	"ENSG00000172663.9_6"	"TMEM134"	chr11	-	67234635	67234859	67234782	67234859	67232526	67232571
5779	"ENSG00000102977.16_6"	"ACD"	chr16	-	67692830	67693516	67693439	67693516	67691664	67691756
5781	"ENSG00000119723.16_3"	"COQ6"	chr14	+	74426117	74428078	74426117	74426225	74428157	74428273
5788	"ENSG00000110075.14_5"	"PPP6R3"	chr11	+	68272612	68272739	68272612	68272717	68282495	68282634
5790	"ENSG00000110075.14_5"	"PPP6R3"	chr11	+	68272612	68272739	68272612	68272717	68337215	68337365
5791	"ENSG00000100664.11_4"	"EIF5"	chr14	+	103805508	103806140	103805508	103805670	103806763	103806898
