ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
7271	"ENSG00000169714.16_4"	"CNBP"	chr3	-	128890288	128890381	128890288	128890351	128902618	128902753
7279	"ENSG00000114503.11_5"	"NCBP2"	chr3	-	196664380	196664519	196664380	196664502	196666121	196666303
7283	"ENSG00000115268.9_4"	"RPS15"	chr19	+	1438805	1438891	1438809	1438891	1438417	1438579
7309	"ENSG00000149923.14_3"	"PPP4C"	chr16	+	30094066	30094888	30094714	30094888	30087635	30087796
7311	"ENSG00000149923.14_3"	"PPP4C"	chr16	+	30094714	30095102	30094975	30095102	30094066	30094168
7312	"ENSG00000140365.15_3"	"COMMD4"	chr15	+	75630402	75630761	75630695	75630761	75628403	75628433
7318	"ENSG00000107758.15_3"	"PPP3CB"	chr10	-	75206249	75206334	75206249	75206331	75208421	75208448
7320	"ENSG00000107758.15_3"	"PPP3CB"	chr10	-	75206249	75206334	75206249	75206331	75227310	75227436
7330	"ENSG00000113648.16_3"	"H2AFY"	chr5	-	134696186	134696297	134696186	134696294	134724611	134724816
7336	"ENSG00000125089.17_6"	"SH3TC1"	chr4	+	8219971	8220074	8219997	8220074	8218683	8218894
7343	"ENSG00000130305.16_2"	"NSUN5"	chr7	-	72718226	72718405	72718226	72718401	72718955	72719094
7345	"ENSG00000130305.16_2"	"NSUN5"	chr7	-	72721579	72722550	72721579	72721754	72722694	72722813
7354	"ENSG00000141959.17_2"	"PFKL"	chr21	+	45733795	45736222	45736126	45736222	45733520	45733565
7356	"ENSG00000185684.15_6"	"EP400P1"	chr12	+	132588541	132589849	132589111	132589849	132575393	132575488
7361	"ENSG00000204599.14_4"	"TRIM39"	chr6	+	30296665	30296818	30296685	30296818	30294255	30294664
7366	"ENSG00000188690.15_6"	"UROS"	chr10	-	127477851	127478097	127477851	127477932	127482590	127482957
7368	"ENSG00000127837.9_2"	"AAMP"	chr2	-	219130301	219130669	219130301	219130405	219131165	219131310
7376	"ENSG00000010322.16_4"	"NISCH"	chr3	+	52511589	52512298	52512112	52512298	52510462	52510615
7378	"ENSG00000183048.12_4"	"SLC25A10"	chr17	+	79684428	79684521	79684511	79684521	79683841	79683885
7386	"ENSG00000110756.17_3"	"HPS5"	chr11	-	18317545	18317669	18317545	18317648	18318344	18318531
7391	"ENSG00000035928.16_4"	"RFC1"	chr4	-	39308211	39308324	39308211	39308321	39313064	39313169
7407	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76109628	76109705	76109628	76109702	76113349	76113428
7408	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76116257	76117245	76116257	76116913	76117636	76117792
7410	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76116257	76117245	76116257	76116913	76118685	76118830
7412	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76122604	76122729	76122604	76122677	76124692	76124863
7413	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76122857	76123055	76122857	76122987	76127081	76127478
7414	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76122604	76122729	76122604	76122677	76128421	76128488
7415	"ENSG00000141524.15_3"	"TMC6"	chr17	-	76122857	76123055	76122857	76122987	76128421	76128488
7422	"ENSG00000225697.13_5"	"SLC26A6"	chr3	-	48667074	48667411	48667074	48667144	48667494	48667590
7427	"ENSG00000225697.13_5"	"SLC26A6"	chr3	-	48670909	48671279	48670909	48671068	48672803	48672926
7429	"ENSG00000160055.19_2"	"TMEM234"	chr1	-	32680736	32681396	32680736	32680817	32681794	32681882
7432	"ENSG00000106415.13_5"	"GLCCI1"	chr7	+	8095062	8095179	8095065	8095179	8064344	8064444
7433	"ENSG00000057935.13_4"	"MTA3"	chr2	+	42931333	42931458	42931336	42931458	42922904	42922979
7435	"ENSG00000057935.13_4"	"MTA3"	chr2	+	42931333	42931458	42931336	42931458	42925554	42925634
7439	"ENSG00000114745.13_2"	"GORASP1"	chr3	-	39141795	39141994	39141795	39141945	39142278	39142593
7440	"ENSG00000114745.13_2"	"GORASP1"	chr3	-	39141795	39141994	39141795	39141945	39142506	39142593
7442	"ENSG00000114745.13_2"	"GORASP1"	chr3	-	39141795	39142368	39141795	39141994	39142506	39142593
7445	"ENSG00000137713.15_3"	"PPP2R1B"	chr11	-	111612776	111613389	111612776	111612868	111614099	111614254
7446	"ENSG00000078269.15_5"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480385
7447	"ENSG00000078269.15_5"	"SYNJ2"	chr6	+	158483023	158483196	158483086	158483196	158480288	158480569
7448	"ENSG00000221983.7_3"	"UBA52"	chr19	+	18685679	18686051	18685866	18686051	18684471	18684558
7450	"ENSG00000141179.13_2"	"PCTP"	chr17	+	53851016	53851256	53851084	53851256	53848466	53848562
7458	"ENSG00000134852.15_4"	"CLOCK"	chr4	-	56304448	56304704	56304448	56304574	56309853	56310063
7459	"ENSG00000127616.18_7"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11071996	11072405
7460	"ENSG00000127616.18_7"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11088328	11088491
7462	"ENSG00000127616.18_7"	"SMARCA4"	chr19	+	11094796	11095049	11094799	11095049	11094155	11094387
7467	"ENSG00000127616.18_7"	"SMARCA4"	chr19	+	11168930	11169039	11168933	11169039	11145589	11145808
7470	"ENSG00000127616.18_7"	"SMARCA4"	chr19	+	11168930	11169039	11168933	11169039	11158270	11158471
7472	"ENSG00000215788.10_6"	"TNFRSF25"	chr1	-	6522922	6523030	6522922	6523016	6523124	6523207
7474	"ENSG00000215788.10_6"	"TNFRSF25"	chr1	-	6522922	6523030	6522922	6523016	6524434	6524513
7475	"ENSG00000215788.10_6"	"TNFRSF25"	chr1	-	6522922	6523187	6522922	6523016	6524434	6524513
7476	"ENSG00000215788.10_6"	"TNFRSF25"	chr1	-	6522922	6523207	6522922	6523016	6524434	6524513
7480	"ENSG00000182149.20_6"	"IST1"	chr16	+	71958671	71958720	71958675	71958720	71956376	71956583
7484	"ENSG00000175048.17_5"	"ZDHHC14"	chr6	+	158093755	158094561	158093800	158094561	158068290	158068400
7487	"ENSG00000136490.9_4"	"LIMD2"	chr17	-	61776158	61776429	61776158	61776298	61776616	61776708
7490	"ENSG00000152700.14_3"	"SAR1B"	chr5	-	133956622	133956742	133956622	133956691	133959651	133959727
7498	"ENSG00000160867.15_4"	"FGFR4"	chr5	+	176520332	176520552	176520406	176520552	176519646	176519785
7500	"ENSG00000077157.22_7"	"PPP1R12B"	chr1	+	202536905	202536959	202536908	202536959	202533570	202533675
7504	"ENSG00000165637.13_3"	"VDAC2"	chr10	+	76977645	76977749	76977690	76977749	76971987	76972056
7508	"ENSG00000188603.19_6"	"CLN3"	chr16	-	28493425	28493866	28493425	28493703	28493946	28493993
7510	"ENSG00000188603.19_6"	"CLN3"	chr16	-	28498776	28499983	28498776	28498862	28502802	28502881
7511	"ENSG00000188603.19_6"	"CLN3"	chr16	-	28497898	28498862	28497898	28497971	28503034	28503156
7518	"ENSG00000132463.14_4"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71693568	71693753
7534	"ENSG00000163291.14_3"	"PAQR3"	chr4	-	79838914	79839053	79838914	79839034	79845010	79845101
7543	"ENSG00000138674.17_5"	"SEC31A"	chr4	-	83803010	83803093	83803010	83803090	83811847	83812171
7544	"ENSG00000138674.17_5"	"SEC31A"	chr4	-	83803010	83803093	83803010	83803090	83811888	83812255
7545	"ENSG00000138674.17_5"	"SEC31A"	chr4	-	83803010	83803093	83803010	83803090	83811903	83812248
7558	"ENSG00000167996.16_5"	"FTH1"	chr11	-	61732840	61733049	61732840	61732987	61734460	61734638
7560	"ENSG00000167996.16_5"	"FTH1"	chr11	-	61732840	61733049	61732840	61732987	61734873	61735079
7567	"ENSG00000197415.12_6"	"VEPH1"	chr3	-	157217183	157217464	157217183	157217445	157223066	157223198
7569	"ENSG00000110660.15_6"	"SLC35F2"	chr11	-	107661716	107663526	107661716	107663519	107677442	107677602
7570	"ENSG00000170633.16_4"	"RNF34"	chr12	+	121855306	121855714	121855663	121855714	121853961	121854180
7575	"ENSG00000149499.11_3"	"EML3"	chr11	-	62369689	62370251	62369689	62370150	62370620	62370719
7577	"ENSG00000149499.11_3"	"EML3"	chr11	-	62371415	62371673	62371415	62371513	62372584	62372652
7578	"ENSG00000149499.11_3"	"EML3"	chr11	-	62371415	62371673	62371415	62371513	62373113	62373245
7587	"ENSG00000138642.14_3"	"HERC6"	chr4	+	89345011	89345125	89345012	89345125	89334228	89334418
7591	"ENSG00000132676.16_6"	"DAP3"	chr1	+	155707947	155708801	155708399	155708801	155701146	155701206
7603	"ENSG00000138796.16_2"	"HADH"	chr4	+	108944629	108948916	108948843	108948916	108940695	108940822
7604	"ENSG00000168056.16_5"	"LTBP3"	chr11	-	65321171	65321374	65321171	65321369	65321521	65321851
7607	"ENSG00000168743.12_7"	"NPNT"	chr4	+	106833221	106833395	106833344	106833395	106819057	106819158
7608	"ENSG00000168743.12_7"	"NPNT"	chr4	+	106833221	106833395	106833344	106833395	106832793	106832889
7609	"ENSG00000168090.10_3"	"COPS6"	chr7	+	99686912	99687038	99686915	99687038	99686597	99686676
7613	"ENSG00000162892.15_3"	"IL24"	chr1	+	207072661	207072860	207072664	207072860	207070788	207070960
7620	"ENSG00000254986.7_6"	"DPP3"	chr11	+	66249663	66249941	66249666	66249941	66248211	66248496
7622	"ENSG00000073331.18_5"	"ALPK1"	chr4	+	113332878	113333181	113332982	113333181	113303659	113303708
7624	"ENSG00000073331.18_5"	"ALPK1"	chr4	+	113346820	113347699	113347622	113347699	113332982	113333181
7627	"ENSG00000118194.20_6"	"TNNT2"	chr1	-	201334737	201335999	201334737	201334798	201336898	201336934
7629	"ENSG00000118194.20_6"	"TNNT2"	chr1	-	201337289	201337355	201337289	201337350	201338943	201338973
7633	"ENSG00000135749.19_8"	"PCNX2"	chr1	-	233344263	233344435	233344263	233344356	233372590	233372726
7637	"ENSG00000132768.14_3"	"DPH2"	chr1	+	44437058	44437742	44437331	44437742	44436267	44436380
7638	"ENSG00000132768.14_3"	"DPH2"	chr1	+	44436577	44436861	44436637	44436861	44436267	44436489
7658	"ENSG00000164073.10_5"	"MFSD8"	chr4	-	128859937	128859993	128859937	128859991	128864906	128865147
7667	"ENSG00000082126.18_5"	"MPP4"	chr2	-	202558598	202558777	202558598	202558694	202562654	202562791
7674	"ENSG00000186866.16_2"	"POFUT2"	chr21	-	46683842	46687628	46683842	46685550	46689753	46689934
7679	"ENSG00000136754.17_5"	"ABI1"	chr10	-	27047990	27048167	27047990	27048164	27052808	27052889
7681	"ENSG00000107897.19_4"	"ACBD5"	chr10	-	27529247	27529413	27529247	27529403	27530987	27531059
7686	"ENSG00000094631.20_6"	"HDAC6"	chrX	+	48673081	48673300	48673240	48673300	48672846	48672973
7690	"ENSG00000102317.18_3"	"RBM3"	chrX	+	48433948	48434471	48434202	48434471	48433555	48433671
7696	"ENSG00000109323.10_6"	"MANBA"	chr4	-	103585841	103590206	103585841	103586009	103592437	103592555
7703	"ENSG00000214063.11_4"	"TSPAN4"	chr11	+	847169	847300	847200	847300	843314	843729
7704	"ENSG00000214063.11_4"	"TSPAN4"	chr11	+	847169	847300	847200	847300	844152	844186
7710	"ENSG00000197530.12_6"	"MIB2"	chr1	+	1558768	1559079	1558810	1559079	1552787	1552895
7711	"ENSG00000197530.12_6"	"MIB2"	chr1	+	1558768	1559079	1558810	1559079	1552956	1553095
7716	"ENSG00000171163.15_3"	"ZNF692"	chr1	-	249149923	249150145	249149923	249150142	249150712	249150761
7718	"ENSG00000171163.15_3"	"ZNF692"	chr1	-	249151432	249151696	249151432	249151635	249152329	249152520
7726	"ENSG00000167766.18_3"	"ZNF83"	chr19	-	53119970	53120094	53119970	53120068	53122188	53122315
7727	"ENSG00000167766.18_3"	"ZNF83"	chr19	-	53119970	53120128	53119970	53120068	53122188	53122315
7729	"ENSG00000167766.18_3"	"ZNF83"	chr19	-	53138318	53138457	53138318	53138406	53158813	53158940
7734	"ENSG00000138443.16_5"	"ABI2"	chr2	+	204231599	204231767	204231603	204231767	204216277	204216401
7735	"ENSG00000138443.16_5"	"ABI2"	chr2	+	204260378	204260503	204260381	204260503	204255768	204255866
7739	"ENSG00000107643.16_6"	"MAPK8"	chr10	+	49642921	49647400	49642926	49647400	49635122	49635186
7743	"ENSG00000005884.18_3"	"ITGA3"	chr17	+	48152822	48153099	48152962	48153099	48151811	48151898
7744	"ENSG00000005884.18_3"	"ITGA3"	chr17	+	48153947	48154811	48154742	48154811	48153689	48153839
7745	"ENSG00000204152.6"	"TIMM23B"	chr10	+	51384298	51384357	51384324	51384357	51381438	51381532
7747	"ENSG00000122952.17_5"	"ZWINT"	chr10	-	58117198	58118220	58117198	58117946	58118316	58118485
7749	"ENSG00000122952.17_5"	"ZWINT"	chr10	-	58119447	58120144	58119447	58119614	58120956	58121020
7751	"ENSG00000104093.13_4"	"DMXL2"	chr15	-	51768785	51768916	51768785	51768913	51772144	51772336
7754	"ENSG00000151150.22_5"	"ANK3"	chr10	-	61802429	61802517	61802429	61802514	61804022	61804106
7755	"ENSG00000151150.22_5"	"ANK3"	chr10	-	61802429	61802517	61802429	61802514	61813434	61813485
7760	"ENSG00000151150.22_5"	"ANK3"	chr10	-	61894028	61894131	61894028	61894116	61898721	61898845
7763	"ENSG00000170312.15_2"	"CDK1"	chr10	+	62551647	62551811	62551651	62551811	62547817	62547988
7769	"ENSG00000148634.15_3"	"HERC4"	chr10	-	69752362	69755049	69752362	69752439	69755802	69755895
7774	"ENSG00000136104.20_4"	"RNASEH2B"	chr13	+	51522122	51523641	51523598	51523641	51519562	51519668
7778	"ENSG00000138346.15_4"	"DNA2"	chr10	-	70190192	70190417	70190192	70190297	70191613	70191728
7779	"ENSG00000138346.15_4"	"DNA2"	chr10	-	70190192	70190417	70190192	70190297	70191618	70191728
7787	"ENSG00000198056.14_6"	"PRIM1"	chr12	-	57140564	57140816	57140564	57140638	57144821	57144979
7788	"ENSG00000122884.12_2"	"P4HA1"	chr10	-	74776603	74776657	74776603	74776653	74790024	74790128
7789	"ENSG00000122884.12_2"	"P4HA1"	chr10	-	74776603	74776657	74776603	74776653	74790028	74790128
7791	"ENSG00000166321.14_4"	"NUDT13"	chr10	+	74886392	74886585	74886430	74886585	74884875	74885001
7794	"ENSG00000227540.1_8"	"AC016394.1"	chr10	+	75013558	75014107	75013650	75014107	75012548	75012853
7795	"ENSG00000156042.18_5"	"CFAP70"	chr10	-	75058664	75058859	75058664	75058855	75059362	75059423
7797	"ENSG00000156042.18_5"	"CFAP70"	chr10	-	75104822	75105002	75104822	75104999	75107913	75107993
7798	"ENSG00000156042.18_5"	"CFAP70"	chr10	-	75104822	75105002	75104822	75104999	75108180	75108279
7801	"ENSG00000168872.17_4"	"DDX19A"	chr16	+	70399835	70400165	70399987	70400165	70395320	70395413
7803	"ENSG00000168872.17_4"	"DDX19A"	chr16	+	70404125	70405466	70405274	70405466	70398919	70399034
7808	"ENSG00000214655.10_6"	"ZSWIM8"	chr10	+	75559768	75559952	75559877	75559952	75559134	75559248
7809	"ENSG00000214655.10_6"	"ZSWIM8"	chr10	+	75560397	75560953	75560774	75560953	75560053	75560230
7813	"ENSG00000156650.14_5"	"KAT6B"	chr10	+	76735156	76737195	76737073	76737195	76729777	76729859
7814	"ENSG00000156650.14_5"	"KAT6B"	chr10	+	76735156	76737195	76737073	76737195	76732264	76732397
7815	"ENSG00000156650.14_5"	"KAT6B"	chr10	+	76741544	76744999	76744837	76744999	76738981	76739097
7816	"ENSG00000148655.15_8"	"LRMDA"	chr10	+	78162978	78163124	78162983	78163124	78084158	78084243
7819	"ENSG00000156113.23_6"	"KCNMA1"	chr10	-	78637482	78637651	78637482	78637648	78649208	78649327
7821	"ENSG00000156113.23_6"	"KCNMA1"	chr10	-	78669723	78674807	78669723	78669854	78704530	78704723
7828	"ENSG00000151503.12_4"	"NCAPD3"	chr11	-	134048716	134048831	134048716	134048809	134050971	134051079
7845	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54515060	54515239	54515060	54515231	54559157	54559262
7846	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582294	54582380
7847	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581686	54581602	54581624	54582298	54582741
7848	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582460	54582741
7849	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582504	54582724
7850	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582509	54582741
7851	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582609	54582655
7852	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582650	54582730
7853	"ENSG00000123415.15_6"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582734	54582792
7854	"ENSG00000165948.11_5"	"IFI27L1"	chr14	+	94563201	94563311	94563232	94563311	94554593	94554649
7855	"ENSG00000165948.11_5"	"IFI27L1"	chr14	+	94563201	94563311	94563232	94563311	94561095	94561245
7857	"ENSG00000173269.14_6"	"MMRN2"	chr10	-	88705317	88705568	88705317	88705446	88728798	88729238
7865	"ENSG00000133731.10_3"	"IMPA1"	chr8	-	82593732	82593819	82593732	82593798	82598486	82598566
7870	"ENSG00000256128.6_6"	"LINC00944"	chr12	-	127245477	127245603	127245477	127245591	127254738	127254800
7872	"ENSG00000142784.16_3"	"WDTC1"	chr1	+	27630111	27631684	27631491	27631684	27627716	27627952
7876	"ENSG00000107864.15_3"	"CPEB3"	chr10	-	93904701	93904869	93904701	93904842	93952302	93952393
7879	"ENSG00000176273.15_3"	"SLC35G1"	chr10	+	95658327	95658508	95658330	95658508	95653747	95653917
7880	"ENSG00000185515.14_5"	"BRCC3"	chrX	+	154301648	154301706	154301651	154301706	154299802	154299925
7885	"ENSG00000100239.16_5"	"PPP6R2"	chr22	+	50857774	50857891	50857777	50857891	50854520	50854586
7887	"ENSG00000100239.16_5"	"PPP6R2"	chr22	+	50878126	50878286	50878129	50878286	50876602	50876727
7902	"ENSG00000171931.12_4"	"FBXW10"	chr17	+	18681787	18682662	18681790	18682662	18678448	18678505
7907	"ENSG00000155229.21_5"	"MMS19"	chr10	-	99221252	99221653	99221252	99221379	99221773	99221876
7910	"ENSG00000155229.21_5"	"MMS19"	chr10	-	99227261	99227360	99227261	99227340	99228722	99228861
7917	"ENSG00000142396.10_5"	"ERVK3-1"	chr19	+	58823531	58823828	58823562	58823828	58823386	58823427
7920	"ENSG00000107521.19_5"	"HPS1"	chr10	-	100182125	100182270	100182125	100182266	100183359	100183425
7935	"ENSG00000100288.19_3"	"CHKB"	chr22	-	51018155	51018259	51018155	51018231	51018618	51018700
7939	"ENSG00000107815.10_6"	"TWNK"	chr10	+	102749400	102749641	102749462	102749641	102747123	102747314
7940	"ENSG00000107815.10_6"	"TWNK"	chr10	+	102749400	102749641	102749462	102749641	102747312	102747370
7941	"ENSG00000107815.10_6"	"TWNK"	chr10	+	102749400	102749641	102749462	102749641	102747551	102747637
7951	"ENSG00000169045.17_5"	"HNRNPH1"	chr5	-	179043869	179044650	179043869	179043959	179044799	179044933
7953	"ENSG00000169045.17_5"	"HNRNPH1"	chr5	-	179050037	179050188	179050037	179050165	179050595	179050711
7966	"ENSG00000197912.15_6"	"SPG7"	chr16	+	89595884	89597216	89597090	89597216	89579355	89579445
7973	"ENSG00000197912.15_6"	"SPG7"	chr16	+	89612279	89612589	89612539	89612589	89611055	89611180
7988	"ENSG00000005448.16_4"	"WDR54"	chr2	+	74652201	74652364	74652223	74652364	74652001	74652102
7992	"ENSG00000169919.17_3"	"GUSB"	chr7	-	65439281	65439428	65439281	65439388	65439905	65440058
7993	"ENSG00000169919.17_3"	"GUSB"	chr7	-	65439281	65439428	65439281	65439388	65441001	65441189
7995	"ENSG00000003402.20_4"	"CFLAR"	chr2	+	202013724	202013775	202013725	202013775	202005079	202005162
7997	"ENSG00000099204.20_6"	"ABLIM1"	chr10	-	116207638	116207785	116207638	116207779	116225456	116225586
7999	"ENSG00000178927.18_6"	"CYBC1"	chr17	-	80404498	80404572	80404498	80404568	80405455	80407985
8003	"ENSG00000198825.14_6"	"INPP5F"	chr10	+	121567379	121567572	121567443	121567572	121564895	121564973
8004	"ENSG00000198825.14_6"	"INPP5F"	chr10	+	121567379	121567572	121567443	121567572	121565871	121565992
8009	"ENSG00000126254.12_4"	"RBM42"	chr19	+	36123978	36124154	36123999	36124154	36123837	36123903
8010	"ENSG00000126254.12_4"	"RBM42"	chr19	+	36123978	36124154	36124002	36124154	36123837	36123903
8011	"ENSG00000126254.12_4"	"RBM42"	chr19	+	36123999	36124154	36124002	36124154	36123837	36123903
8012	"ENSG00000126254.12_4"	"RBM42"	chr19	+	36128059	36128254	36128151	36128254	36125157	36125275
8014	"ENSG00000138162.19_5"	"TACC2"	chr10	+	123974905	123974966	123974917	123974966	123970400	123970937
8031	"ENSG00000203780.10_5"	"FANK1"	chr10	+	127697790	127698161	127697941	127698161	127697622	127697700
8034	"ENSG00000167992.13_3"	"VWCE"	chr11	-	61036393	61036551	61036393	61036490	61044064	61044152
8037	"ENSG00000132334.16_4"	"PTPRE"	chr10	+	129846027	129846101	129846033	129846101	129845894	129845947
8045	"ENSG00000188385.12_3"	"JAKMIP3"	chr10	+	133981456	133982537	133981487	133982537	133978173	133978239
8050	"ENSG00000203896.10_7"	"LIME1"	chr20	+	62369360	62369852	62369535	62369852	62369173	62369255
8052	"ENSG00000138867.16_3"	"GUCD1"	chr22	-	24936405	24939068	24936405	24939065	24943875	24944041
8057	"ENSG00000148803.12_5"	"FUOM"	chr10	-	135170690	135170966	135170690	135170759	135171160	135171241
8059	"ENSG00000008517.16_5"	"IL32"	chr16	+	3115781	3115827	3115784	3115827	3115631	3115656
8061	"ENSG00000148824.19_5"	"MTG1"	chr10	+	135215032	135215749	135215652	135215749	135209666	135209771
8062	"ENSG00000148824.19_5"	"MTG1"	chr10	+	135215032	135215749	135215652	135215749	135213032	135213123
8063	"ENSG00000132716.18_5"	"DCAF8"	chr1	-	160231074	160231140	160231074	160231115	160231906	160232241
8064	"ENSG00000132716.18_5"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231115	160231906	160232241
8065	"ENSG00000132716.18_5"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231140	160231906	160232241
8066	"ENSG00000132716.18_5"	"DCAF8"	chr1	-	160231074	160231148	160231074	160231140	160232065	160232266
8067	"ENSG00000145331.14_4"	"TRMT10A"	chr4	-	100480310	100480518	100480310	100480507	100484524	100484825
8072	"ENSG00000185627.18_4"	"PSMD13"	chr11	+	244040	244469	244425	244469	238997	239076
8076	"ENSG00000185101.13_3"	"ANO9"	chr11	-	419581	420615	419581	419729	420717	420860
